Customer ID,PL_P,CC_P,HL_P,SA_P,RD_P,MF_P,Month period
CUST1003600,0.324,0.5393,0.194,0.2478,0.6583,0.5772,2026-06
CUST1003601,0.5222,0.1797,0.2954,0.5266,0.2328,0.01,2026-06
CUST1003602,0.4388,0.3311,0.01,0.2529,0.301,0.01,2026-06
CUST1003603,0.3859,0.3017,0.1054,0.2099,0.4909,0.134,2026-06
CUST1003604,0.4789,0.4371,0.3431,0.2606,0.4392,0.5309,2026-06
CUST1003605,0.3346,0.255,0.2518,0.09619999999999999,0.4802,0.1751,2026-06
CUST1003606,0.3915,0.5106000000000001,0.1282,0.0725,0.289,0.4321,2026-06
CUST1003607,0.2946,0.2666,0.3899,0.185,0.3451,0.597,2026-06
CUST1003608,0.1737,0.3748,0.0548,0.229,0.2253,0.1384,2026-06
CUST1003609,0.3789,0.4617,0.5094,0.2134,0.4701,0.3437,2026-06
CUST1003610,0.5693,0.1702,0.1123,0.6118,0.2419,0.1449,2026-06
CUST1003611,0.5393,0.3798,0.3085,0.1776,0.5775,0.2764,2026-06
CUST1003612,0.1724,0.4178,0.6163,0.12,0.3166,0.6876,2026-06
CUST1003613,0.2178,0.5109,0.2224,0.0766,0.1881,0.3149,2026-06
CUST1003614,0.1935,0.2836,0.1938,0.1091,0.4067,0.2682,2026-06
CUST1003615,0.2201,0.0445,0.1302,0.2466,0.361,0.0568,2026-06
CUST1003616,0.6156,0.4605,0.4713,0.2779,0.3385,0.411,2026-06
CUST1003617,0.103,0.6025,0.1065,0.2535,0.324,0.5385,2026-06
CUST1003618,0.3531,0.3773,0.4718,0.2703,0.282,0.6172,2026-06
CUST1003619,0.6393,0.534,0.4618,0.2325,0.5436,0.3114,2026-06
CUST1003620,0.2531,0.4592,0.4636,0.1104,0.4634,0.4938,2026-06
CUST1003621,0.2263,0.1512,0.3795,0.2138,0.2426,0.2006,2026-06
CUST1003622,0.3511,0.4182,0.4182,0.1149,0.4597,0.5276,2026-06
CUST1003623,0.404,0.4503,0.3081,0.2827,0.3706,0.5639,2026-06
CUST1003624,0.3,0.4641,0.5447,0.1459,0.1743,0.6234,2026-06
CUST1003625,0.5969,0.4184,0.0718,0.1745,0.3086,0.1353,2026-06
CUST1003626,0.3945,0.5116000000000001,0.3672,0.2472,0.2776,0.4388,2026-06
CUST1003627,0.3678,0.5772,0.199,0.1898,0.2803,0.4046,2026-06
CUST1003628,0.3912,0.3395,0.1938,0.3138,0.2872,0.1812,2026-06
CUST1003629,0.1868,0.3246,0.3846,0.2012,0.3835,0.4877,2026-06
CUST1003630,0.3035,0.2111,0.4999,0.0427,0.1913,0.6296,2026-06
CUST1003631,0.3447,0.3959,0.5014999999999999,0.1557,0.2715,0.5202,2026-06
CUST1003632,0.1383,0.2061,0.1568,0.262,0.3585,0.2363,2026-06
CUST1003633,0.2209,0.3367,0.09279999999999999,0.3055,0.2139,0.1906,2026-06
CUST1003634,0.2004,0.1785,0.2058,0.1176,0.3725,0.1045,2026-06
CUST1003635,0.5172,0.726,0.4411,0.1929,0.2791,0.5238,2026-06
CUST1003636,0.2737,0.4252,0.4266,0.1043,0.5828,0.3023,2026-06
CUST1003637,0.1917,0.4147,0.3111,0.06759999999999999,0.3124,0.2439,2026-06
CUST1003638,0.1882,0.393,0.3919,0.0786,0.3003,0.3699,2026-06
CUST1003639,0.08740000000000001,0.1515,0.2629,0.188,0.4633,0.2159,2026-06
CUST1003640,0.3769,0.7166,0.3634,0.2465,0.2368,0.488,2026-06
CUST1003641,0.3733,0.2417,0.5497,0.2528,0.4259,0.4806,2026-06
CUST1003642,0.3505,0.2128,0.3345,0.1775,0.2272,0.0694,2026-06
CUST1003643,0.3841,0.4173,0.1772,0.2039,0.5616,0.4249,2026-06
CUST1003644,0.4961,0.2644,0.301,0.2377,0.2763,0.211,2026-06
CUST1003645,0.2028,0.0433,0.08409999999999999,0.2361,0.1672,0.1582,2026-06
CUST1003646,0.2374,0.1734,0.01,0.3705,0.4052,0.1536,2026-06
CUST1003647,0.3752,0.7897999999999999,0.4257,0.0828,0.2294,0.4499,2026-06
CUST1003648,0.4023,0.5296999999999999,0.4246,0.1237,0.3418,0.4196,2026-06
CUST1003649,0.1998,0.6203,0.5669999999999999,0.2362,0.3096,0.3668,2026-06
CUST1003650,0.4478,0.6146,0.3211,0.1963,0.3199,0.466,2026-06
CUST1003651,0.432,0.7231,0.472,0.1475,0.2131,0.3445,2026-06
CUST1003652,0.2041,0.5235,0.1169,0.2452,0.359,0.3897,2026-06
CUST1003653,0.3297,0.4348,0.4554,0.136,0.3751,0.3505,2026-06
CUST1003654,0.4217,0.3096,0.2786,0.2087,0.4315,0.3899,2026-06
CUST1003655,0.2451,0.1125,0.1716,0.3783,0.5102,0.2814,2026-06
CUST1003656,0.3547,0.2978,0.24,0.1597,0.226,0.1173,2026-06
CUST1003657,0.1616,0.2886,0.3749,0.2664,0.3582,0.1199,2026-06
CUST1003658,0.6106,0.4635,0.3344,0.1259,0.5072,0.3984,2026-06
CUST1003659,0.2201,0.08110000000000001,0.3091,0.1325,0.1316,0.4139,2026-06
CUST1003660,0.3742,0.721,0.2241,0.2074,0.2852,0.4004,2026-06
CUST1003661,0.1832,0.5276,0.075,0.0608,0.3288,0.1294,2026-06
CUST1003662,0.4696,0.4641,0.1996,0.0964,0.2348,0.22,2026-06
CUST1003663,0.1174,0.7355,0.1078,0.1922,0.384,0.3999,2026-06
CUST1003664,0.1902,0.4324,0.4831,0.2738,0.3885,0.3104,2026-06
CUST1003665,0.2487,0.2325,0.2212,0.1494,0.4402,0.01,2026-06
CUST1003666,0.3009,0.5359,0.5178,0.1367,0.4167,0.7855,2026-06
CUST1003667,0.2162,0.2653,0.01,0.1892,0.2708,0.0456,2026-06
CUST1003668,0.2729,0.1574,0.1684,0.1821,0.3242,0.1039,2026-06
CUST1003669,0.408,0.3339,0.01,0.1608,0.3703,0.1316,2026-06
CUST1003670,0.3218,0.4332,0.404,0.1206,0.4254,0.5043,2026-06
CUST1003671,0.1499,0.2327,0.2673,0.13,0.51,0.1429,2026-06
CUST1003672,0.2856,0.4255,0.4682,0.1828,0.3178,0.3329,2026-06
CUST1003673,0.486,0.5965,0.4682,0.2033,0.1894,0.2767,2026-06
CUST1003674,0.307,0.7187,0.4818,0.0673,0.2467,0.3263,2026-06
CUST1003675,0.5842000000000001,0.789,0.2138,0.0343,0.1838,0.3544,2026-06
CUST1003676,0.4175,0.5522,0.308,0.2755,0.3872,0.4548,2026-06
CUST1003677,0.4238,0.639,0.3295,0.3251,0.1601,0.4599,2026-06
CUST1003678,0.5412,0.8452,0.1192,0.1269,0.115,0.2878,2026-06
CUST1003679,0.1514,0.1902,0.01,0.3289,0.468,0.1189,2026-06
CUST1003680,0.2067,0.4703,0.01,0.022,0.2669,0.1835,2026-06
CUST1003681,0.3066,0.2489,0.4626,0.0452,0.3541,0.3804,2026-06
CUST1003682,0.4999,0.2433,0.1634,0.3192,0.3529,0.3723,2026-06
CUST1003683,0.3109,0.2068,0.1941,0.0573,0.3278,0.1627,2026-06
CUST1003684,0.22,0.163,0.1279,0.1346,0.4268,0.2396,2026-06
CUST1003685,0.2763,0.6104000000000001,0.1945,0.1586,0.2516,0.3424,2026-06
CUST1003686,0.2839,0.4665,0.2184,0.1737,0.2754,0.5079,2026-06
CUST1003687,0.1947,0.3967,0.0498,0.1083,0.1651,0.1398,2026-06
CUST1003688,0.3912,0.3324,0.1291,0.2171,0.372,0.4084,2026-06
CUST1003689,0.2157,0.4766,0.3468,0.2625,0.5823,0.2044,2026-06
CUST1003690,0.2192,0.5034,0.432,0.309,0.3085,0.6178,2026-06
CUST1003691,0.3443,0.6663,0.4144,0.1589,0.3885,0.3403,2026-06
CUST1003692,0.1839,0.2532,0.3199,0.1631,0.3195,0.0497,2026-06
CUST1003693,0.5753,0.5117,0.1231,0.2463,0.2846,0.2689,2026-06
CUST1003694,0.1539,0.2086,0.211,0.07140000000000001,0.4246,0.0308,2026-06
CUST1003695,0.4806,0.4125,0.0507,0.2229,0.3385,0.1432,2026-06
CUST1003696,0.166,0.5113,0.4411,0.0961,0.4218,0.2418,2026-06
CUST1003697,0.3811,0.323,0.4153,0.1869,0.4908,0.5596,2026-06
CUST1003698,0.2909,0.0701,0.4732,0.1142,0.6446,0.1339,2026-06
CUST1003699,0.5237000000000001,0.7589,0.515,0.13,0.3294,0.4674,2026-06
CUST1003700,0.4556,0.5778,0.2749,0.2918,0.3256,0.4683,2026-06
CUST1003701,0.1678,0.6717,0.1762,0.6853,0.1273,0.3638,2026-06
CUST1003702,0.1981,0.4822,0.4942,0.1259,0.3212,0.63,2026-06
CUST1003703,0.2154,0.658,0.2497,0.2746,0.2726,0.6365,2026-06
CUST1003704,0.4519,0.5242,0.3562,0.1532,0.2567,0.3224,2026-06
CUST1003705,0.2968,0.4557,0.0466,0.3478,0.605,0.279,2026-06
CUST1003706,0.3599,0.3984,0.2918,0.3222,0.3158,0.6232,2026-06
CUST1003707,0.1526,0.01,0.2555,0.0617,0.4703,0.133,2026-06
CUST1003708,0.4101,0.5052,0.3592,0.217,0.3145,0.5185999999999999,2026-06
CUST1003709,0.3766,0.6696,0.5093,0.1279,0.2929,0.3213,2026-06
CUST1003710,0.2907,0.4455,0.2801,0.2488,0.3039,0.672,2026-06
CUST1003711,0.3043,0.2011,0.4297,0.6256,0.3676,0.4891,2026-06
CUST1003712,0.0436,0.2386,0.1976,0.1809,0.276,0.1914,2026-06
CUST1003713,0.2794,0.1205,0.0409,0.1466,0.3378,0.0566,2026-06
CUST1003714,0.2405,0.4009,0.3921,0.5158,0.2061,0.4751,2026-06
CUST1003715,0.429,0.58,0.3868,0.0381,0.2892,0.4827,2026-06
CUST1003716,0.345,0.8925,0.2605,0.1514,0.3101,0.5422,2026-06
CUST1003717,0.3621,0.6494,0.5224,0.1154,0.3417,0.6533,2026-06
CUST1003718,0.2811,0.6676,0.1534,0.148,0.2461,0.2861,2026-06
CUST1003719,0.1935,0.4179,0.1773,0.2047,0.2852,0.2365,2026-06
CUST1003720,0.4533,0.3686,0.3784,0.076,0.3944,0.3901,2026-06
CUST1003721,0.2943,0.4128,0.4207,0.1911,0.2778,0.4297,2026-06
CUST1003722,0.2271,0.4094,0.3459,0.1272,0.3809,0.5079,2026-06
CUST1003723,0.5036,0.447,0.2491,0.2423,0.4851,0.09329999999999999,2026-06
CUST1003724,0.3523,0.469,0.5387,0.1323,0.434,0.5076000000000001,2026-06
CUST1003725,0.2073,0.2486,0.2091,0.1031,0.319,0.1296,2026-06
CUST1003726,0.3596,0.2455,0.2659,0.1769,0.4767,0.1905,2026-06
CUST1003727,0.2769,0.1684,0.1663,0.2505,0.3312,0.0838,2026-06
CUST1003728,0.1972,0.5692,0.1596,0.2647,0.2452,0.378,2026-06
CUST1003729,0.1702,0.2454,0.389,0.2597,0.4534,0.5673,2026-06
CUST1003730,0.4511,0.6606,0.2863,0.2278,0.2164,0.5089,2026-06
CUST1003731,0.5154,0.4903,0.3383,0.4801,0.1723,0.5415,2026-06
CUST1003732,0.4626,0.7653,0.226,0.01,0.1785,0.3185,2026-06
CUST1003733,0.0546,0.4054,0.01,0.1553,0.5675,0.063,2026-06
CUST1003734,0.4201,0.2764,0.3697,0.1824,0.2531,0.4378,2026-06
CUST1003735,0.5496,0.6342,0.3907,0.6129,0.2077,0.5511,2026-06
CUST1003736,0.2811,0.4186,0.4576,0.1899,0.4451,0.3696,2026-06
CUST1003737,0.1942,0.4535,0.2269,0.2262,0.2977,0.5271,2026-06
CUST1003738,0.4091,0.5799,0.3552,0.3109,0.3644,0.2667,2026-06
CUST1003739,0.4827,0.6882,0.1861,0.06909999999999999,0.3601,0.3927,2026-06
CUST1003740,0.1409,0.3994,0.0696,0.1976,0.4097,0.4875,2026-06
CUST1003741,0.3047,0.388,0.287,0.2723,0.4133,0.4541,2026-06
CUST1003742,0.4576,0.4931,0.3019,0.2845,0.3707,0.5148,2026-06
CUST1003743,0.255,0.6046,0.2587,0.2539,0.2826,0.2834,2026-06
CUST1003744,0.139,0.4025,0.4779,0.1329,0.282,0.5873,2026-06
CUST1003745,0.4182,0.5391,0.5018,0.0254,0.2702,0.5556,2026-06
CUST1003746,0.1029,0.3071,0.01,0.6237,0.3574,0.0228,2026-06
CUST1003747,0.4659,0.4827,0.4364,0.1472,0.2849,0.6998,2026-06
CUST1003748,0.187,0.4736,0.2052,0.1129,0.2291,0.3348,2026-06
CUST1003749,0.4006,0.3551,0.4683,0.163,0.153,0.4841,2026-06
CUST1003750,0.405,0.3976,0.2659,0.07870000000000001,0.3218,0.1626,2026-06
CUST1003751,0.2127,0.01,0.299,0.1726,0.2719,0.1912,2026-06
CUST1003752,0.2905,0.3624,0.2954,0.1626,0.378,0.3388,2026-06
CUST1003753,0.555,0.4496,0.2844,0.2143,0.3193,0.3304,2026-06
CUST1003754,0.4935,0.2431,0.1228,0.1063,0.5239,0.0474,2026-06
CUST1003755,0.3997,0.2211,0.2966,0.2111,0.4448,0.1876,2026-06
CUST1003756,0.1521,0.3456,0.4066,0.1782,0.3944,0.5135999999999999,2026-06
CUST1003757,0.4649,0.5687,0.2762,0.2517,0.3337,0.4088,2026-06
CUST1003758,0.3732,0.6301,0.5779,0.2322,0.2061,0.4837,2026-06
CUST1003759,0.2533,0.3094,0.4371,0.2202,0.2468,0.3975,2026-06
CUST1003760,0.3601,0.2241,0.12,0.1865,0.3479,0.117,2026-06
CUST1003761,0.0515,0.6929,0.3039,0.2559,0.2668,0.5028,2026-06
CUST1003762,0.6156,0.593,0.3051,0.3021,0.3123,0.431,2026-06
CUST1003763,0.5027,0.3008,0.2926,0.01,0.3362,0.1867,2026-06
CUST1003764,0.163,0.6791,0.2419,0.1726,0.2514,0.4805,2026-06
CUST1003765,0.3541,0.3527,0.4037,0.0455,0.3116,0.4952,2026-06
CUST1003766,0.2323,0.3486,0.454,0.3185,0.317,0.5417999999999999,2026-06
CUST1003767,0.3652,0.2957,0.5389,0.6079,0.2206,0.2657,2026-06
CUST1003768,0.5593,0.6091,0.4747,0.1594,0.2559,0.4322,2026-06
CUST1003769,0.2515,0.345,0.3917,0.1387,0.2817,0.19,2026-06
CUST1003770,0.4747,0.2866,0.3314,0.1634,0.2288,0.0635,2026-06
CUST1003771,0.5202,0.6017,0.3749,0.2628,0.3209,0.4755,2026-06
CUST1003772,0.4218,0.6965,0.4441,0.2041,0.2546,0.4834,2026-06
CUST1003773,0.3699,0.3476,0.5406,0.1693,0.3103,0.4235,2026-06
CUST1003774,0.1752,0.3282,0.4647,0.3291,0.4025,0.6108,2026-06
CUST1003775,0.1783,0.1453,0.2586,0.1051,0.2787,0.1375,2026-06
CUST1003776,0.196,0.3373,0.1224,0.1654,0.2223,0.1375,2026-06
CUST1003777,0.3973,0.7542,0.2751,0.2277,0.4656,0.3409,2026-06
CUST1003778,0.15,0.5104,0.2539,0.2094,0.4639,0.4435,2026-06
CUST1003779,0.3778,0.4809,0.4947,0.2136,0.4668,0.3982,2026-06
CUST1003780,0.6361,0.6827,0.5101,0.1722,0.2235,0.4039,2026-06
CUST1003781,0.2839,0.4349,0.3957,0.1795,0.3734,0.0497,2026-06
CUST1003782,0.3261,0.0487,0.239,0.2532,0.2969,0.3539,2026-06
CUST1003783,0.4808,0.5511,0.5367,0.1908,0.2292,0.912,2026-06
CUST1003784,0.5489000000000001,0.4745,0.0857,0.1112,0.3872,0.108,2026-06
CUST1003785,0.6382,0.6322,0.4705,0.2587,0.1937,0.5935,2026-06
CUST1003786,0.7141999999999999,0.5169,0.4257,0.1221,0.3242,0.4655,2026-06
CUST1003787,0.2645,0.3976,0.1809,0.0951,0.4695,0.2243,2026-06
CUST1003788,0.475,0.4139,0.3104,0.1157,0.2126,0.4589,2026-06
CUST1003789,0.36,0.1963,0.4533,0.1752,0.3458,0.3373,2026-06
CUST1003790,0.2736,0.5841,0.5028,0.1179,0.2716,0.3266,2026-06
CUST1003791,0.3714,0.5062,0.3006,0.2263,0.3583,0.5109,2026-06
CUST1003792,0.3648,0.4004,0.5029,0.01,0.3682,0.5053,2026-06
CUST1003793,0.4417,0.4545,0.4929,0.01,0.4667,0.4313,2026-06
CUST1003794,0.3305,0.0885,0.2831,0.2329,0.3077,0.0893,2026-06
CUST1003795,0.2096,0.1184,0.1919,0.0839,0.4174,0.2681,2026-06
CUST1003796,0.2276,0.5436,0.2464,0.2642,0.2401,0.3702,2026-06
CUST1003797,0.3419,0.4699,0.4303,0.1556,0.3989,0.4947,2026-06
CUST1003798,0.5494,0.4798,0.2779,0.2916,0.3528,0.2284,2026-06
CUST1003799,0.2205,0.105,0.1997,0.1955,0.2212,0.0793,2026-06
CUST1003800,0.6411,0.5513,0.4846,0.116,0.6787,0.3061,2026-06
CUST1003801,0.5526,0.7429,0.3261,0.2879,0.2661,0.2954,2026-06
CUST1003802,0.2068,0.5165999999999999,0.3296,0.1609,0.4086,0.3618,2026-06
CUST1003803,0.4841,0.5868,0.3903,0.1123,0.3462,0.34,2026-06
CUST1003804,0.3316,0.1185,0.4424,0.5369,0.2794,0.187,2026-06
CUST1003805,0.3176,0.4666,0.5175,0.1154,0.4743,0.6019,2026-06
CUST1003806,0.1912,0.4691,0.5787,0.0669,0.3779,0.4868,2026-06
CUST1003807,0.4002,0.3914,0.3265,0.3734,0.3192,0.3997,2026-06
CUST1003808,0.2809,0.3207,0.4919,0.1523,0.3199,0.5124,2026-06
CUST1003809,0.4131,0.2108,0.336,0.1763,0.6142,0.1541,2026-06
CUST1003810,0.2053,0.3536,0.4348,0.1864,0.2188,0.6152,2026-06
CUST1003811,0.4527,0.1848,0.0854,0.1666,0.5546,0.0465,2026-06
CUST1003812,0.486,0.4692,0.515,0.1868,0.3521,0.3767,2026-06
CUST1003813,0.5325,0.3285,0.5018,0.2248,0.406,0.7059,2026-06
CUST1003814,0.2629,0.2751,0.1419,0.3224,0.1793,0.1106,2026-06
CUST1003815,0.2937,0.1054,0.3852,0.07290000000000001,0.4705,0.065,2026-06
CUST1003816,0.4343,0.5686,0.5407,0.1492,0.4068,0.2912,2026-06
CUST1003817,0.289,0.4473,0.0615,0.1752,0.2261,0.1453,2026-06
CUST1003818,0.1914,0.489,0.4952,0.1467,0.2276,0.5065,2026-06
CUST1003819,0.0848,0.2591,0.4637,0.4288,0.2809,0.5728,2026-06
CUST1003820,0.3696,0.3476,0.01,0.2912,0.4211,0.1711,2026-06
CUST1003821,0.5755,0.6473,0.5629,0.1201,0.4789,0.3347,2026-06
CUST1003822,0.4542,0.5933,0.2943,0.325,0.4108,0.4472,2026-06
CUST1003823,0.3567,0.5958,0.0673,0.121,0.256,0.3333,2026-06
CUST1003824,0.01,0.3623,0.1337,0.2244,0.246,0.2326,2026-06
CUST1003825,0.226,0.2522,0.4684,0.0303,0.523,0.5203,2026-06
CUST1003826,0.4507,0.5603,0.3869,0.2,0.2699,0.4876,2026-06
CUST1003827,0.4834,0.3251,0.5425,0.09660000000000001,0.3319,0.441,2026-06
CUST1003828,0.3742,0.4044,0.2289,0.1408,0.2929,0.4925,2026-06
CUST1003829,0.3044,0.1884,0.01,0.5293,0.261,0.4316,2026-06
CUST1003830,0.0333,0.429,0.2461,0.0412,0.211,0.5754,2026-06
CUST1003831,0.3595,0.3805,0.5132,0.2507,0.3537,0.35,2026-06
CUST1003832,0.3464,0.4198,0.4223,0.0236,0.2241,0.4394,2026-06
CUST1003833,0.3497,0.3171,0.1619,0.037,0.3525,0.1401,2026-06
CUST1003834,0.1007,0.0936,0.3064,0.5397999999999999,0.1951,0.01,2026-06
CUST1003835,0.1336,0.6805,0.279,0.0608,0.2508,0.2349,2026-06
CUST1003836,0.5068,0.4051,0.1487,0.2116,0.3182,0.2463,2026-06
CUST1003837,0.4727,0.5732,0.3348,0.1841,0.4211,0.3827,2026-06
CUST1003838,0.264,0.535,0.2934,0.1542,0.3478,0.4806,2026-06
CUST1003839,0.3301,0.2886,0.3746,0.2306,0.2595,0.2246,2026-06
CUST1003840,0.35,0.3924,0.3998,0.2362,0.416,0.5179,2026-06
CUST1003841,0.4754,0.8434,0.3467,0.2295,0.2551,0.4826,2026-06
CUST1003842,0.4574,0.4232,0.3921,0.1504,0.3115,0.4279,2026-06
CUST1003843,0.537,0.4295,0.3694,0.095,0.3378,0.4677,2026-06
CUST1003844,0.52,0.6686,0.1591,0.1341,0.2467,0.4339,2026-06
CUST1003845,0.06859999999999999,0.2164,0.0698,0.0838,0.4853,0.0487,2026-06
CUST1003846,0.1572,0.4367,0.2129,0.3859,0.2398,0.2892,2026-06
CUST1003847,0.4993,0.362,0.4719,0.0353,0.4392,0.3822,2026-06
CUST1003848,0.4947,0.4595,0.4806,0.0481,0.3442,0.7389,2026-06
CUST1003849,0.5123,0.2196,0.2358,0.174,0.3998,0.1312,2026-06
CUST1003850,0.4741,0.4862,0.2956,0.2645,0.5866,0.2446,2026-06
CUST1003851,0.4313,0.4164,0.4951,0.1534,0.3722,0.5698,2026-06
CUST1003852,0.306,0.4244,0.4079,0.1021,0.4159,0.4539,2026-06
CUST1003853,0.3001,0.5022,0.0194,0.302,0.3043,0.08260000000000001,2026-06
CUST1003854,0.4928,0.7794,0.3983,0.2195,0.4113,0.6064000000000001,2026-06
CUST1003855,0.1808,0.0888,0.019,0.279,0.4794,0.034,2026-06
CUST1003856,0.18,0.1944,0.01,0.1358,0.489,0.1627,2026-06
CUST1003857,0.471,0.6149,0.33,0.09950000000000001,0.4259,0.5124,2026-06
CUST1003858,0.5169,0.666,0.4519,0.1392,0.2077,0.2196,2026-06
CUST1003859,0.3615,0.3925,0.0596,0.2696,0.1881,0.1653,2026-06
CUST1003860,0.3565,0.721,0.2985,0.3055,0.2049,0.3214,2026-06
CUST1003861,0.3955,0.3058,0.1502,0.355,0.2895,0.6252,2026-06
CUST1003862,0.4653,0.5097,0.3593,0.1574,0.2595,0.3882,2026-06
CUST1003863,0.4691,0.5209,0.2736,0.2267,0.3906,0.3574,2026-06
CUST1003864,0.457,0.5095,0.466,0.234,0.4063,0.3324,2026-06
CUST1003865,0.3496,0.4405,0.0157,0.2322,0.0198,0.1292,2026-06
CUST1003866,0.2966,0.2595,0.2561,0.1912,0.5046,0.1592,2026-06
CUST1003867,0.4585,0.6194,0.2359,0.1047,0.2678,0.2734,2026-06
CUST1003868,0.3755,0.4466,0.2616,0.158,0.6083,0.4231,2026-06
CUST1003869,0.4132,0.319,0.0287,0.2611,0.171,0.09719999999999999,2026-06
CUST1003870,0.4421,0.3153,0.4317,0.2065,0.3915,0.4415,2026-06
CUST1003871,0.1022,0.7121,0.4188,0.1332,0.2805,0.356,2026-06
CUST1003872,0.4351,0.3334,0.2692,0.1492,0.489,0.1983,2026-06
CUST1003873,0.1301,0.2803,0.1822,0.1418,0.1143,0.2038,2026-06
CUST1003874,0.4693,0.4372,0.3965,0.1303,0.369,0.4981,2026-06
CUST1003875,0.1976,0.3948,0.5728,0.0222,0.4667,0.3782,2026-06
CUST1003876,0.4661,0.2137,0.2929,0.1898,0.2905,0.2871,2026-06
CUST1003877,0.2472,0.2352,0.01,0.066,0.1477,0.248,2026-06
CUST1003878,0.4528,0.7433,0.5059,0.041,0.1862,0.5389,2026-06
CUST1003879,0.2615,0.161,0.0109,0.2283,0.2727,0.1398,2026-06
CUST1003880,0.1279,0.2311,0.2411,0.046,0.4078,0.3501,2026-06
CUST1003881,0.527,0.5752,0.2127,0.2468,0.4052,0.2374,2026-06
CUST1003882,0.4694,0.4612,0.3048,0.1459,0.3107,0.425,2026-06
CUST1003883,0.5324,0.5206,0.5219,0.2772,0.4129,0.2443,2026-06
CUST1003884,0.4072,0.3377,0.3234,0.1436,0.4355,0.4357,2026-06
CUST1003885,0.2088,0.2728,0.0516,0.1366,0.3436,0.1945,2026-06
CUST1003886,0.4011,0.2407,0.2492,0.049,0.3954,0.1598,2026-06
CUST1003887,0.3135,0.3181,0.4244,0.2161,0.395,0.5063,2026-06
CUST1003888,0.5432,0.6183999999999999,0.3702,0.1073,0.302,0.2927,2026-06
CUST1003889,0.4992,0.3721,0.3077,0.08069999999999999,0.5558999999999999,0.0804,2026-06
CUST1003890,0.3156,0.7462,0.1084,0.2833,0.1328,0.01,2026-06
CUST1003891,0.363,0.2342,0.2981,0.0407,0.4123,0.1473,2026-06
CUST1003892,0.5338000000000001,0.6941000000000001,0.2988,0.0822,0.2514,0.5447,2026-06
CUST1003893,0.3521,0.5303,0.1939,0.1664,0.2822,0.3946,2026-06
CUST1003894,0.2147,0.3442,0.1122,0.0882,0.1272,0.0406,2026-06
CUST1003895,0.3927,0.6802,0.5217000000000001,0.2347,0.3491,0.7654,2026-06
CUST1003896,0.4578,0.6536,0.1995,0.5753,0.3432,0.403,2026-06
CUST1003897,0.211,0.5125,0.2577,0.1042,0.2213,0.5975,2026-06
CUST1003898,0.3159,0.5967,0.5004999999999999,0.01,0.266,0.453,2026-06
CUST1003899,0.1451,0.3558,0.1017,0.1173,0.3341,0.2181,2026-06
CUST1003900,0.048,0.1603,0.0583,0.2332,0.4844,0.1645,2026-06
CUST1003901,0.0484,0.1527,0.01,0.0741,0.2271,0.01,2026-06
CUST1003902,0.2489,0.245,0.2649,0.1906,0.2426,0.1453,2026-06
CUST1003903,0.3559,0.3812,0.3894,0.2804,0.3546,0.6409,2026-06
CUST1003904,0.3647,0.1255,0.3555,0.01,0.2342,0.1915,2026-06
CUST1003905,0.276,0.5757,0.1761,0.01,0.1406,0.4476,2026-06
CUST1003906,0.5361,0.6325,0.1037,0.09089999999999999,0.4083,0.4087,2026-06
CUST1003907,0.603,0.8236,0.3754,0.2163,0.2353,0.4874,2026-06
CUST1003908,0.2692,0.1869,0.2797,0.1339,0.3236,0.3327,2026-06
CUST1003909,0.361,0.3775,0.1707,0.1637,0.5299,0.226,2026-06
CUST1003910,0.5435,0.4217,0.4185,0.073,0.4364,0.4912,2026-06
CUST1003911,0.2377,0.2982,0.0891,0.08359999999999999,0.1685,0.0716,2026-06
CUST1003912,0.3067,0.3571,0.3785,0.1887,0.3285,0.4619,2026-06
CUST1003913,0.4308,0.4812,0.5159,0.1566,0.2995,0.3448,2026-06
CUST1003914,0.4988,0.6471,0.2202,0.1642,0.2439,0.4237,2026-06
CUST1003915,0.259,0.517,0.4642,0.2159,0.3876,0.5451,2026-06
CUST1003916,0.297,0.376,0.09370000000000001,0.2309,0.1013,0.01,2026-06
CUST1003917,0.3612,0.4436,0.2547,0.2144,0.2358,0.3436,2026-06
CUST1003918,0.4096,0.5802,0.4903,0.2697,0.3433,0.3484,2026-06
CUST1003919,0.131,0.266,0.1646,0.1148,0.318,0.2912,2026-06
CUST1003920,0.4969,0.1306,0.2921,0.1939,0.4389,0.4019,2026-06
CUST1003921,0.2297,0.5062,0.3696,0.0693,0.4183,0.548,2026-06
CUST1003922,0.1699,0.3969,0.414,0.189,0.4085,0.5669,2026-06
CUST1003923,0.4515,0.5221,0.4736,0.1198,0.3587,0.5874,2026-06
CUST1003924,0.3879,0.2968,0.291,0.1566,0.6129,0.2529,2026-06
CUST1003925,0.2873,0.2826,0.6575,0.2333,0.133,0.427,2026-06
CUST1003926,0.1604,0.6763,0.2645,0.1019,0.4831,0.6506,2026-06
CUST1003927,0.4575,0.6567,0.3635,0.1463,0.3036,0.4389,2026-06
CUST1003928,0.3458,0.1332,0.01,0.0154,0.2486,0.3052,2026-06
CUST1003929,0.4879,0.4081,0.1666,0.1077,0.432,0.1411,2026-06
CUST1003930,0.2245,0.5027,0.1986,0.08840000000000001,0.1783,0.4008,2026-06
CUST1003931,0.193,0.1763,0.3631,0.2426,0.3895,0.1779,2026-06
CUST1003932,0.4926,0.4959,0.4512,0.0497,0.3657,0.3218,2026-06
