CustID,Month period,Average ticket size,Count,99% value,Total credit amount (sn),Total debit amount (sn),UPI txn count (sn),Salary credit flag (sn),MCC diversity count (sn),High value txn flag (sn),Most common channel (sn),Most common MCC (sn),Days since last txn (sn),Avg monthly balance proxy (sn)
CUST1003258,2026-06,2848.08,8,2587.5,0,16024.13,0,N,2,N,MOBILE_APP,6513,0,570489.14
CUST1003259,2026-06,4988.16,20,5026.44,40783.22,35768.63,5,Y,3,N,MOBILE_APP,5691,7,212026.54
CUST1003260,2026-06,5873.52,15,6437.11,26378.39,31606.4,0,Y,2,N,POS,7399,7,2119479.53
CUST1003261,2026-06,1344.3,4,1344.3,0,6584.51,0,N,1,N,UPI,5812,20,158495.67
CUST1003262,2026-06,4866.4,39,6789.98,24803.98,34100.58,14,N,5,N,MOBILE_APP,5812,0,969660.98
CUST1003263,2026-06,1401.08,20,1426.05,8373.93,13403.58,0,N,4,N,ATM,6513,4,279768.55
CUST1003264,2026-06,860.64,4,860.64,0,1586.56,0,N,1,N,MOBILE_APP,8299,11,230416.41
CUST1003265,2026-06,1589.08,5,1589.08,0,4407.57,0,Y,1,N,INTERNET_BANKING,5814,6,317746.21
CUST1003266,2026-06,15530.31,59,28560.15,99542.39999999999,159663.54,16,N,7,N,MOBILE_APP,4900,0,610239.1800000001
CUST1003267,2026-06,382.86,0,0,0,0,0,N,0,N,,,999,122477.85
CUST1003268,2026-06,2386.54,42,3402.49,1878.22,25370.9,21,Y,6,N,INTERNET_BANKING,5411,14,764099.24
CUST1003269,2026-06,10043.74,6,10043.74,34775.98,0,0,Y,1,N,MOBILE_APP,4111,17,514642.43
CUST1003270,2026-06,5765.18,25,10489.98,26205.68,112269.92,6,Y,5,N,MOBILE_APP,4111,1,552908.3100000001
CUST1003271,2026-06,2206.49,10,1922.42,17236.02,3883.11,0,Y,3,N,MOBILE_APP,4900,8,671053.59
CUST1003272,2026-06,2128.29,15,591.67,23337.8,346.32,4,N,3,N,MOBILE_APP,5814,14,68566.42999999999
CUST1003273,2026-06,980.3,25,1023.51,4770.84,10073.19,20,N,4,N,MOBILE_APP,7399,7,125439.72
CUST1003274,2026-06,136365.79,28,25776.78,1518183.37,143872.18,7,Y,4,N,MOBILE_APP,6513,6,2053953.57
CUST1003275,2026-06,6319.31,24,7297.07,0,90773.71000000001,7,N,3,N,MOBILE_APP,5814,12,2857736.62
CUST1003276,2026-06,240.43,6,240.43,0,667.5,6,N,1,N,INTERNET_BANKING,5541,11,369532.6
CUST1003277,2026-06,4438.95,44,4486.13,9592.08,35835.2,21,N,5,N,MOBILE_APP,5691,1,1063951.93
CUST1003278,2026-06,2537.94,25,3818.57,22644.69,23029.85,10,Y,5,N,MOBILE_APP,5814,5,1071884.73
CUST1003279,2026-06,24954.56,16,4927.13,243451.8,23569,0,Y,3,N,UPI,8299,10,372695.53
CUST1003280,2026-06,213.4,0,0,0,0,0,N,0,N,,,999,260091.61
CUST1003281,2026-06,2678.46,33,3947.68,10759.69,16562.54,14,Y,4,N,UPI,5812,0,872511.27
CUST1003282,2026-06,2325.19,18,1577.79,10775.61,9461.4,12,N,3,N,MOBILE_APP,0000,14,237266.08
CUST1003283,2026-06,4827.85,23,4882.12,49379.41,32257.82,12,Y,5,N,MOBILE_APP,4900,0,1295361.42
CUST1003284,2026-06,2408.78,11,1538.38,3581.58,13526.03,0,Y,2,N,MOBILE_APP,4111,1,499387.06
CUST1003285,2026-06,5206.99,17,979.3099999999999,0,48562.28,6,Y,2,N,MOBILE_APP,4814,9,374681.12
CUST1003286,2026-06,5543.93,9,5543.93,14631.78,0,0,N,1,N,MOBILE_APP,8299,5,77537.98
CUST1003287,2026-06,2472.33,20,1073.33,3890.5,51572.27,8,Y,5,N,MOBILE_APP,6011,1,314120.53
CUST1003288,2026-06,88.25,0,0,0,0,0,N,0,N,,,999,260812.48
CUST1003289,2026-06,11632.09,31,19301.03,12725.61,204923.09,10,N,6,N,MOBILE_APP,5691,7,1030021.95
CUST1003290,2026-06,1468.82,25,1120.05,3467.17,17943.09,5,N,4,N,MOBILE_APP,5814,10,54529.79
CUST1003291,2026-06,766.76,24,944.61,615.3200000000001,11854.85,12,N,4,N,MOBILE_APP,6513,0,61470.62
CUST1003292,2026-06,653.8200000000001,23,575.5700000000001,2301.61,2490.07,10,Y,4,N,UPI,0000,15,301101.17
CUST1003293,2026-06,1325.34,16,1176.02,6773.57,4067.52,5,Y,3,N,ATM,4900,1,275544.8
CUST1003294,2026-06,5949.39,24,9064.17,25645.98,80206.62,0,Y,4,N,UPI,5732,7,1761126.25
CUST1003295,2026-06,230.86,9,230.86,0,427.61,0,N,1,N,ATM,5411,9,60276.49
CUST1003296,2026-06,50265.38,19,3467.88,443146.1,9180.639999999999,8,Y,4,N,INTERNET_BANKING,0000,10,804419.66
CUST1003297,2026-06,104006.26,15,4471.71,731189.3100000001,20541.84,0,Y,2,N,UPI,5691,15,1006731.23
CUST1003298,2026-06,1762.04,14,476.45,1735.65,22145.89,3,Y,3,N,UPI,5411,3,264496.38
CUST1003299,2026-06,1278.18,22,1248.72,0,11022.67,0,N,2,N,MOBILE_APP,5814,9,162431.65
CUST1003300,2026-06,4412.06,16,3209.3,9849.450000000001,25988.82,6,Y,2,N,INTERNET_BANKING,4900,14,144385.4
CUST1003301,2026-06,49.67,0,0,0,0,0,N,0,N,,,999,802841.65
CUST1003302,2026-06,741.35,9,832.5599999999999,2967.76,2286.46,3,N,3,N,MOBILE_APP,5812,13,196322.82
CUST1003303,2026-06,856.7,13,468.8,301,9191.67,4,N,3,N,MOBILE_APP,5691,10,256142.54
CUST1003304,2026-06,36213.92,45,13236.31,546885.37,17761.44,16,Y,5,N,MOBILE_APP,6011,6,922226.61
CUST1003305,2026-06,30463.49,67,29832.46,517566.63,146021.74,16,Y,6,N,MOBILE_APP,4111,0,752005.3100000001
CUST1003306,2026-06,1694.53,35,2825.95,10663.61,1843.45,8,N,3,N,MOBILE_APP,5691,6,334496.85
CUST1003307,2026-06,1795.88,9,1614.69,7143.22,4569.23,6,N,2,N,UPI,5812,5,160441.23
CUST1003308,2026-06,2472.16,21,1949.13,8193.08,28579.71,4,N,3,N,MOBILE_APP,6513,9,718107.9399999999
CUST1003309,2026-06,891.36,6,635,0,4358.67,3,N,2,N,MOBILE_APP,0000,6,88144.17999999999
CUST1003310,2026-06,5033.87,7,5033.87,0,24232.89,0,N,1,N,POS,4111,21,509846.24
CUST1003311,2026-06,17036.54,21,744.28,881.99,178134,7,N,2,N,MOBILE_APP,5691,1,140478.84
CUST1003312,2026-06,4548.04,19,3734.91,31500.97,20028.39,5,N,3,N,MOBILE_APP,6011,2,583316.5699999999
CUST1003313,2026-06,14747.4,13,17663.77,61182.96,130674.29,4,N,3,N,MOBILE_APP,4111,16,89396.60000000001
CUST1003314,2026-06,1761.11,15,2773.96,23014.68,11049.95,6,N,3,N,UPI,4814,0,321103.76
CUST1003315,2026-06,4767.14,27,1599.7,6270.88,63026.32,8,Y,2,N,INTERNET_BANKING,5814,4,490701.99
CUST1003316,2026-06,1047.71,8,1047.71,2602.12,0,0,N,1,N,UPI,4900,18,105263.74
CUST1003317,2026-06,3905.32,9,1353.01,0,34384.75,6,N,2,N,BRANCH,4814,0,745539.54
CUST1003318,2026-06,11733.32,10,11733.32,0,39698.61,0,N,1,N,MOBILE_APP,5812,1,456007.32
CUST1003319,2026-06,308.7,0,0,0,0,0,N,0,N,,,999,1144848.29
CUST1003320,2026-06,2373.07,13,2746.94,28738.41,1590.74,3,N,3,N,INTERNET_BANKING,7399,0,403670.65
CUST1003321,2026-06,17407.47,33,12690.77,0,216311.13,14,N,3,N,UPI,4111,14,5543608.92
CUST1003322,2026-06,3551.02,9,3551.02,0,17557.26,0,N,1,N,MOBILE_APP,4900,13,663188.49
CUST1003323,2026-06,11592.64,35,6264.05,98727.46000000001,35110.59,21,N,5,N,MOBILE_APP,4111,11,868956.6
CUST1003324,2026-06,845.01,20,1567.58,6918.44,7761.18,9,N,6,N,MOBILE_APP,5691,6,64496.68
CUST1003325,2026-06,38106.65,12,37030.41,0,335204.65,0,N,2,N,UPI,5691,2,1440506.31
CUST1003326,2026-06,1070.85,16,874.74,6338.45,4356.94,10,N,3,N,UPI,5691,18,432523.95
CUST1003327,2026-06,1795.15,7,1795.15,3558.86,0,0,Y,1,N,MOBILE_APP,6011,3,1121249.74
CUST1003328,2026-06,2439.94,26,4729.87,3482.31,41013.08,15,N,5,N,MOBILE_APP,5814,3,564414.54
CUST1003329,2026-06,5457.89,17,4341.1,20151.95,19914.04,4,N,3,N,INTERNET_BANKING,5691,2,674034.03
CUST1003330,2026-06,9785.35,50,13862.47,25467.87,80192.92999999999,16,Y,4,N,MOBILE_APP,5912,5,136920.7
CUST1003331,2026-06,4423.03,13,2327.65,16674.88,8446.51,4,Y,3,N,UPI,5691,5,246871.25
CUST1003332,2026-06,7185.3,16,4684.43,18526.15,14946.73,6,N,2,N,POS,5912,11,531070.1
CUST1003333,2026-06,5632.15,7,5632.15,0,22290.27,0,N,1,N,ATM,5814,25,944721.4399999999
CUST1003334,2026-06,1571.54,45,2306.18,0,31691.89,6,N,5,N,UPI,8299,15,569859.4300000001
CUST1003335,2026-06,6473.37,17,6547.39,18470.16,60456.76,9,Y,3,N,MOBILE_APP,4111,9,2586774.18
CUST1003336,2026-06,2982.72,24,3556.94,11375.46,13206.14,5,N,3,N,ATM,5912,6,1224101.75
CUST1003337,2026-06,990.08,21,1050.41,3774.59,4379.17,0,Y,3,N,MOBILE_APP,5732,7,308804.35
CUST1003338,2026-06,1416.43,16,1117.65,0,4731.88,8,N,2,N,UPI,6011,0,1859131.09
CUST1003339,2026-06,3021.68,23,2932.32,25856.29,3345.91,5,Y,3,N,MOBILE_APP,4111,1,345102.41
CUST1003340,2026-06,1498.53,41,2058.48,2297.92,26917.74,8,N,4,N,UPI,5411,6,747261.23
CUST1003341,2026-06,19949.72,11,19587.25,60798.56,32365.61,0,N,2,N,MOBILE_APP,5541,3,378967.58
CUST1003342,2026-06,24627.07,22,37793.19,0,298909.14,5,N,3,N,UPI,6513,1,1562321.53
CUST1003343,2026-06,3716.48,15,5701.47,5995.18,55559.3,3,Y,5,N,MOBILE_APP,5691,1,378400.92
CUST1003344,2026-06,971.75,11,137,390.48,7659.03,5,N,2,N,MOBILE_APP,5691,21,54496.36
CUST1003345,2026-06,2541.17,38,2212.09,14289.36,30265.94,0,N,5,N,MOBILE_APP,6011,4,335094.82
CUST1003346,2026-06,52120.95,14,9423.540000000001,607759.4399999999,35865.44,6,Y,3,N,INTERNET_BANKING,0000,2,365784.93
CUST1003347,2026-06,3735.16,27,4993.52,17500.62,26447.61,6,N,4,N,BRANCH,5814,2,717321.52
CUST1003348,2026-06,1374.69,18,612.37,7885.36,0,7,N,2,N,MOBILE_APP,4900,4,167399.8
CUST1003349,2026-06,5833.41,35,6132.46,24420.64,69552.07000000001,8,N,3,N,MOBILE_APP,8299,5,316789.38
CUST1003350,2026-06,2631.18,25,2645.37,0,24977.74,0,N,3,N,MOBILE_APP,5912,11,99019.13
CUST1003351,2026-06,1504.03,19,1102.74,2822.43,7691.28,0,N,3,N,UPI,6513,7,194421.73
CUST1003352,2026-06,1066.02,28,1094.34,11272.89,2435.75,10,N,4,N,MOBILE_APP,4814,3,116276.07
CUST1003353,2026-06,156541.82,7,156541.82,603758.16,0,0,Y,1,N,INTERNET_BANKING,0000,8,316501.73
CUST1003354,2026-06,608.8099999999999,28,430.34,5502.13,2516.66,7,N,4,N,UPI,5812,2,126446.12
CUST1003355,2026-06,1496.42,32,1483.06,0,13140.55,0,Y,3,N,MOBILE_APP,5912,1,155052.28
CUST1003356,2026-06,901.6,15,566.59,4191.33,1388.43,8,N,3,N,MOBILE_APP,8299,10,213866.84
CUST1003357,2026-06,4151.64,15,2099.01,0,20306.79,12,N,2,N,UPI,6011,5,691894.8199999999
CUST1003358,2026-06,1540.85,28,1326.16,9412.83,1342.33,8,Y,3,N,MOBILE_APP,4900,5,580661.75
CUST1003359,2026-06,2396.93,17,1685.72,3329.03,30070.24,3,Y,4,N,MOBILE_APP,5912,18,749723.63
CUST1003360,2026-06,381.3,15,456.02,0,4702.31,8,N,3,N,UPI,5411,6,194281.29
CUST1003361,2026-06,591.08,20,495.08,4583.03,2216.71,15,Y,3,N,MOBILE_APP,5814,1,142553.78
CUST1003362,2026-06,36907.08,36,10147.24,543915.63,163428.1,18,Y,6,N,UPI,5732,2,1033084.51
CUST1003363,2026-06,496.25,0,0,0,0,0,N,0,N,,,999,63463.14
CUST1003364,2026-06,3992.72,22,3574.77,18958.8,27771.77,7,N,3,N,UPI,0000,2,438402
CUST1003365,2026-06,588.8,15,410.14,0,7910.22,4,N,2,N,UPI,5812,0,341113.97
CUST1003366,2026-06,1514.58,36,2420.82,0,27606.07,8,N,4,N,UPI,4900,8,399894.08
CUST1003367,2026-06,18171.33,10,8952.58,60531.05,0,5,Y,2,N,MOBILE_APP,5691,10,519320.57
CUST1003368,2026-06,1013.87,26,577.3099999999999,3321.73,1994.66,24,Y,2,N,MOBILE_APP,5814,3,158209.6
CUST1003369,2026-06,4427.15,53,4877.97,12092.09,87783.66,16,N,5,N,UPI,5691,1,651540.85
CUST1003370,2026-06,3977.1,18,2283.72,0,16184.89,7,N,1,N,INTERNET_BANKING,8299,21,881808.35
CUST1003371,2026-06,19748.98,10,1132.9,0,194309.35,4,Y,2,N,MOBILE_APP,5912,11,673619.89
CUST1003372,2026-06,185.2,8,185.2,421.97,0,5,N,1,N,CALL_CENTER,6011,7,124473.08
CUST1003373,2026-06,96990.50999999999,18,32404.32,583104.88,0,5,Y,3,N,POS,5411,14,1014793.91
CUST1003374,2026-06,890.8099999999999,45,853.16,696.2,8933.76,24,Y,4,N,MOBILE_APP,5814,3,125430.51
CUST1003375,2026-06,4923.66,15,4192.07,0,60949.86,4,Y,3,N,MOBILE_APP,5814,16,783264.63
CUST1003376,2026-06,3008.92,11,3008.92,8748.65,0,6,Y,1,N,UPI,6513,26,161389.71
CUST1003377,2026-06,500.56,11,500.56,0,2441.48,0,N,1,N,MOBILE_APP,5812,19,341247.79
CUST1003378,2026-06,3701.26,15,2582.51,0,29401.94,0,N,2,N,MOBILE_APP,5541,18,670950.64
CUST1003379,2026-06,353.29,16,213.31,1643.56,868.14,7,N,2,N,UPI,5812,7,73917.17
CUST1003380,2026-06,5484.18,17,4283.56,36958.47,0,0,N,3,N,MOBILE_APP,8299,7,636541.49
CUST1003381,2026-06,3873.43,13,2248.54,6577.23,18185.2,0,N,2,N,MOBILE_APP,5541,23,360664.33
CUST1003382,2026-06,116858.28,13,3326.76,797723.67,4112.82,4,Y,2,N,MOBILE_APP,0000,6,2057369.32
CUST1003383,2026-06,2677.42,6,2677.42,5502.54,0,0,N,1,N,MOBILE_APP,5691,5,891788.75
CUST1003384,2026-06,1978,31,2397.56,2945,30215.26,20,N,5,N,MOBILE_APP,4900,0,40920.76
CUST1003385,2026-06,4256.25,15,1790.08,29970.71,0,7,Y,2,N,UPI,8299,1,492041.07
CUST1003386,2026-06,38069.19,20,20573.53,213661.64,80385.25999999999,5,Y,4,N,UPI,4814,2,662020.73
CUST1003387,2026-06,2402.59,42,4155.98,14351.69,49253.08,25,Y,7,N,MOBILE_APP,4814,1,399344.61
CUST1003388,2026-06,3774.61,20,3964.83,15236.04,33588.5,12,Y,5,N,UPI,5814,5,1090896.75
CUST1003389,2026-06,3228.77,19,5786.45,26277.95,26482.53,6,N,5,N,MOBILE_APP,4900,2,395388.97
CUST1003390,2026-06,5806.8,22,5402.96,0,158902.17,6,N,5,N,MOBILE_APP,6011,2,540647.53
CUST1003391,2026-06,444.17,0,0,0,0,0,N,0,N,,,999,246238.96
CUST1003392,2026-06,33397.02,22,86088.08,27588.91,570801.39,12,Y,7,N,INTERNET_BANKING,5912,13,769792.2
CUST1003393,2026-06,459.84,28,377.05,1073.74,4827.29,8,N,2,N,ATM,5541,2,180014.3
CUST1003394,2026-06,6578.35,14,5724.19,10220.21,63803.4,12,Y,3,N,UPI,5814,10,1553736.41
CUST1003395,2026-06,916.62,7,219.53,472.74,7818.68,3,N,2,N,INTERNET_BANKING,8299,11,332336.79
CUST1003396,2026-06,4187.06,18,2302.38,27798.86,9686.48,5,N,3,N,MOBILE_APP,5812,0,50245.09
CUST1003397,2026-06,21765.96,20,17773.22,189908.82,2846.08,5,Y,4,N,MOBILE_APP,5814,0,36264.41
CUST1003398,2026-06,549.71,18,421.86,2192.84,1191.28,0,N,1,N,MOBILE_APP,7399,5,150238.25
CUST1003399,2026-06,223216.9,26,123757.78,1389908.6,0,0,Y,3,N,MOBILE_APP,0000,3,2129943.78
CUST1003400,2026-06,65400.32,28,14281.25,365524.65,53784.04,8,Y,3,N,INTERNET_BANKING,5812,5,578749.35
CUST1003401,2026-06,66591.39,30,117850.94,589356.49,0,7,Y,3,N,INTERNET_BANKING,0000,12,209712.39
CUST1003402,2026-06,4149.87,35,5598.99,15963.29,38747.06,16,N,4,N,MOBILE_APP,4900,2,445811.15
CUST1003403,2026-06,11150.45,12,904.36,0,38186.51,0,N,2,N,INTERNET_BANKING,4814,4,57058.09
CUST1003404,2026-06,359.4,0,0,0,0,0,N,0,N,,,999,389975.1
CUST1003405,2026-06,2234.95,54,3692.05,12263.21,56588.95,7,N,6,N,MOBILE_APP,5912,3,794359.76
CUST1003406,2026-06,3565.8,24,5474.55,5628.8,66632.73,12,Y,4,N,MOBILE_APP,5411,8,314648.99
CUST1003407,2026-06,598.87,13,459.19,1002.76,2282.09,4,Y,2,N,ATM,4814,7,86548.23
CUST1003408,2026-06,46424,33,51929.89,885134.09,59655.61,12,Y,7,N,MOBILE_APP,5812,10,779208.97
CUST1003409,2026-06,1512.08,21,196.09,4955.13,788.09,0,N,2,N,MOBILE_APP,5912,12,80807.85000000001
CUST1003410,2026-06,1096.68,16,364.02,0,4580.93,0,Y,2,N,INTERNET_BANKING,0000,0,120527.73
CUST1003411,2026-06,17138.16,40,2846.61,267926.58,4305.21,10,Y,4,N,MOBILE_APP,0000,2,278571.34
CUST1003412,2026-06,1886.21,16,2334.59,18549.1,512.83,10,N,3,N,MOBILE_APP,0000,6,290980.1
CUST1003413,2026-06,20856.72,21,8570.120000000001,195523.85,0,14,N,3,N,MOBILE_APP,8299,6,837864.37
CUST1003414,2026-06,1862.06,36,1649.17,5603.42,12126.43,32,Y,3,N,UPI,7399,0,517269.39
CUST1003415,2026-06,26586.67,68,8487.360000000001,761468.61,48246.59,24,Y,5,N,MOBILE_APP,0000,1,771003.5600000001
CUST1003416,2026-06,2590.13,17,1675.36,0,23018.68,16,Y,2,N,MOBILE_APP,4111,19,199291.44
CUST1003417,2026-06,168.95,0,0,0,0,0,N,0,N,,,999,381232.37
CUST1003418,2026-06,418.66,18,250.1,0,2061.24,7,N,2,N,MOBILE_APP,5812,4,94322.78999999999
CUST1003419,2026-06,4297.24,10,1748.3,21847.13,3598.67,0,N,2,N,BRANCH,4814,14,727199.02
CUST1003420,2026-06,4046.61,46,10938.99,31724.4,143447.84,28,N,8,N,UPI,5732,5,651328.36
CUST1003421,2026-06,955,7,955,0,4374.08,0,N,1,N,MOBILE_APP,8299,18,246616.88
CUST1003422,2026-06,1333.01,9,1333.01,0,3252.53,0,N,1,N,UPI,6011,4,154385.51
CUST1003423,2026-06,8785.85,21,8697.42,70737.87,31337.33,15,Y,4,N,UPI,6513,4,1363322.14
CUST1003424,2026-06,156774.1,15,80824.89999999999,1836135.67,0,4,Y,3,N,MOBILE_APP,5691,20,969954.64
CUST1003425,2026-06,3790.4,33,4652.27,13131.49,31698.38,0,Y,3,N,ATM,5541,0,1097462.12
CUST1003426,2026-06,1082.9,22,1211.89,0,7874.47,14,N,3,N,MOBILE_APP,5812,1,198662.71
CUST1003427,2026-06,6060.97,25,8963.33,22327.01,26167.82,6,N,4,N,MOBILE_APP,5411,22,485393.77
CUST1003428,2026-06,51720.46,20,9350.889999999999,708496.1800000001,57539.64,0,Y,4,N,BRANCH,0000,19,789201.35
CUST1003429,2026-06,5211.52,18,6561.87,23555.86,59140.61,9,Y,4,N,MOBILE_APP,5411,8,641273.62
CUST1003430,2026-06,4916.62,23,4661.61,27360.17,9317.58,7,N,3,N,MOBILE_APP,5691,10,848602.45
CUST1003431,2026-06,11074.19,14,4086.73,0,151945.14,3,N,3,N,MOBILE_APP,5912,1,331695.69
CUST1003432,2026-06,1171.35,33,978.42,0,20608.99,8,N,4,N,MOBILE_APP,5814,4,379552.51
CUST1003433,2026-06,40466.99,30,10912.26,932338.9399999999,109259.11,12,Y,5,N,UPI,6513,2,721519.1
CUST1003434,2026-06,1379.65,23,1265.26,2055.2,11466.58,6,N,3,N,UPI,6513,1,86275.8
CUST1003435,2026-06,10218.68,17,10655.46,71284.09,57927.54,6,Y,3,N,MOBILE_APP,6011,2,3160189.62
CUST1003436,2026-06,1061.97,22,902.22,3190.17,2932.6,0,Y,2,N,MOBILE_APP,5812,1,588731.24
CUST1003437,2026-06,1208.42,10,479.14,5474.17,1908.92,0,Y,2,N,MOBILE_APP,6513,5,203893.37
CUST1003438,2026-06,15135,19,16248.49,54554.67,71836.89999999999,0,Y,3,N,ATM,8299,15,1119426.5
CUST1003439,2026-06,8469.27,21,6017.33,33825.2,20870.87,0,N,3,N,MOBILE_APP,6513,0,1312302.7
CUST1003440,2026-06,1164.84,14,1025.88,6311.83,0,7,Y,2,N,BRANCH,5691,1,1413733.44
CUST1003441,2026-06,2244.34,12,1525.45,0,12690.99,4,N,2,N,UPI,4111,17,415394.9
CUST1003442,2026-06,970.03,23,1000.17,5493.09,2422.34,0,N,2,N,MOBILE_APP,4900,12,192490.97
CUST1003443,2026-06,6986.05,14,5899.77,0,52674.06,6,N,2,N,ATM,5812,8,482748.87
CUST1003444,2026-06,8028.95,15,3146.84,79467.03999999999,16501.68,6,N,4,N,POS,4900,15,125750.88
CUST1003445,2026-06,522.64,19,457.41,0,6809.41,5,N,3,N,MOBILE_APP,5732,13,60876.11
CUST1003446,2026-06,5891.55,39,8981.49,0,146695.72,14,Y,5,N,MOBILE_APP,4814,0,724870.4300000001
CUST1003447,2026-06,2579.4,24,3031.05,23531.99,14211.92,6,N,4,N,INTERNET_BANKING,5814,13,93681.13
CUST1003448,2026-06,12944.73,17,13408.02,106655,12687.26,0,N,2,N,MOBILE_APP,7399,11,1518978.19
CUST1003449,2026-06,14068.64,19,11980.52,41526.72,95198.06,3,Y,5,N,MOBILE_APP,5411,1,1015594.3
CUST1003450,2026-06,76323.42,14,5042.57,540068,0,0,Y,2,N,MOBILE_APP,6011,0,224030.65
CUST1003451,2026-06,3408.7,26,4685.4,26140.28,36107,4,Y,5,N,MOBILE_APP,5732,0,479967.23
CUST1003452,2026-06,8956.09,22,9567.299999999999,60693.47,45790.77,5,N,4,N,POS,5812,2,1331181.89
CUST1003453,2026-06,1150.55,38,1857.36,4671.14,11893.43,7,N,5,N,INTERNET_BANKING,5411,0,226943.31
CUST1003454,2026-06,761.99,26,642.3099999999999,891.76,11042.91,12,N,4,N,MOBILE_APP,5691,11,233928.83
CUST1003455,2026-06,23464.93,4,23464.93,56380.59,0,0,Y,1,N,BRANCH,4900,0,225452.23
CUST1003456,2026-06,2178.78,42,2744.21,18371.03,29561.41,21,Y,6,N,UPI,4111,3,653746.7
CUST1003457,2026-06,7135.03,42,8306.01,30190.1,126687.27,21,N,5,N,MOBILE_APP,4900,0,892383.26
CUST1003458,2026-06,2671.6,20,1865.21,20075.93,4458.78,0,Y,4,N,MOBILE_APP,8299,8,307932.15
CUST1003459,2026-06,795.1900000000001,4,795.1900000000001,2565.06,0,4,N,1,N,UPI,6513,18,328278.16
CUST1003460,2026-06,2096.71,14,1795.67,6868.21,10127.67,0,N,2,N,MOBILE_APP,0000,10,101987.21
CUST1003461,2026-06,878.17,32,560.6900000000001,5927.69,5908.95,7,N,4,N,MOBILE_APP,7399,0,224988.41
CUST1003462,2026-06,3504.01,14,1052.18,0,16332.93,5,Y,2,N,MOBILE_APP,5411,12,447644.17
CUST1003463,2026-06,1160.21,43,1184.62,1634.16,10163.18,16,N,4,N,MOBILE_APP,6011,5,381038.99
CUST1003464,2026-06,2327.11,32,3417.92,20179.7,24565.8,18,Y,5,N,MOBILE_APP,0000,3,334893.47
CUST1003465,2026-06,4884.33,44,8530.68,64165.41,14063.55,0,Y,4,N,MOBILE_APP,4111,4,1300878.63
CUST1003466,2026-06,1843.47,29,1084.73,1162.95,18072.15,16,N,3,N,UPI,5541,3,394704
CUST1003467,2026-06,35012.05,42,17849.99,584064.51,86628.94,0,Y,5,N,MOBILE_APP,4814,0,303953.69
CUST1003468,2026-06,2859.44,26,2806.68,31077.69,0,14,Y,3,N,BRANCH,6513,9,226066.77
CUST1003469,2026-06,250.27,0,0,0,0,0,N,0,N,,,999,255997.97
CUST1003470,2026-06,2443.85,9,2443.85,0,11016.21,0,N,1,N,MOBILE_APP,5732,11,317895.41
CUST1003471,2026-06,8859.790000000001,28,12937.83,19319.74,121991.54,8,N,6,N,MOBILE_APP,0000,4,1522310.61
CUST1003472,2026-06,47984.47,30,7070.79,955770.01,10471.6,15,Y,5,N,INTERNET_BANKING,5812,8,448030.78
CUST1003473,2026-06,10627.47,53,18346.6,125866.87,196515.33,30,Y,6,N,MOBILE_APP,4111,1,4071477.71
CUST1003474,2026-06,2311.5,19,2276.12,1680.41,15570.21,5,Y,3,N,MOBILE_APP,4814,1,314680.39
CUST1003475,2026-06,46133.84,24,5191.42,20299.17,564144.24,0,N,3,N,MOBILE_APP,5812,11,1672417.91
CUST1003476,2026-06,723.6900000000001,16,1031.68,8469.98,0,0,N,4,N,MOBILE_APP,5691,5,214274.23
CUST1003477,2026-06,8827.879999999999,66,5091.3,42873.81,141513.61,8,Y,7,N,MOBILE_APP,4814,4,586843.52
CUST1003478,2026-06,7432.98,12,9598.65,26772.74,50015.72,6,Y,4,N,MOBILE_APP,0000,1,2463636.58
CUST1003479,2026-06,6710.27,50,8900.83,24949.07,181822.65,14,N,7,N,MOBILE_APP,5912,1,655934.61
CUST1003480,2026-06,1192.65,32,1187.92,5629.67,2450.47,16,N,3,N,INTERNET_BANKING,7399,13,211973.59
CUST1003481,2026-06,3256.42,4,3256.42,0,8734.690000000001,0,Y,1,N,MOBILE_APP,7399,7,599673.72
CUST1003482,2026-06,5781.55,20,7001.5,0,113683.54,4,N,5,N,MOBILE_APP,4900,1,504434.83
CUST1003483,2026-06,4711.41,28,3068.28,27631.79,25893.89,6,N,4,N,UPI,5812,8,86251.73
CUST1003484,2026-06,733.62,23,871,0,3659.3,6,N,3,N,ATM,4111,1,118855.33
CUST1003485,2026-06,6218.18,21,1258.39,0,41739.94,21,N,2,N,MOBILE_APP,5814,2,483981.54
CUST1003486,2026-06,11792.69,11,2566.26,0,100273.52,4,Y,2,N,POS,5912,17,2273154.41
CUST1003487,2026-06,29244.99,32,27577.46,102825.36,127080.19,16,N,4,N,MOBILE_APP,4814,8,1178029.8
CUST1003488,2026-06,6359.15,10,3312.4,0,28545.23,4,N,2,N,MOBILE_APP,4900,0,375487.44
CUST1003489,2026-06,1333.39,17,995.4,8678.030000000001,10190.37,3,N,4,N,MOBILE_APP,5541,0,196186.93
CUST1003490,2026-06,3915.54,13,2476.61,0,51870.93,0,N,3,N,CALL_CENTER,4111,2,90897.77
CUST1003491,2026-06,7759.88,9,6608.73,0,40872.4,3,N,3,N,MOBILE_APP,5912,0,555944.5600000001
CUST1003492,2026-06,67331.03,20,126964.82,576323.99,6335.5,4,Y,2,N,INTERNET_BANKING,0000,10,262460.89
CUST1003493,2026-06,786.55,32,1091.44,2903.41,4553.86,0,N,3,N,MOBILE_APP,5411,3,142499.3
