CustID,Date of login,Days since last login (sn),Location,App details,Phone/device details,Login count 30D (sn),Login count 90D (sn),Last app version (sn),Preferred login hour (sn),Device OS (sn),Session ID latest (sn)
CUST1002139,2026-06-07,23,Coimbatore,Axis Mobile/Open App v12.1.2,iPhone 13,16,48,12.1.2,14,iOS,SID50002139
CUST1002140,2026-04-10,81,Indore,Axis Mobile/Open App v12.0.0,iPhone 13,0,0,12.0.0,11,iOS,SID50002140
CUST1002141,2026-06-23,7,Nashik,Axis Mobile/Open App v11.4.0,iPhone 14,18,26,11.4.0,15,iOS,SID50002141
CUST1002142,2026-05-06,55,Delhi,Axis Mobile/Open App v11.4.0,Vivo V27,0,29,11.4.0,23,Android,SID50002142
CUST1002143,2026-05-30,31,Bhopal,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,4,42,12.0.0,13,Android,SID50002143
CUST1002144,2026-03-02,120,Nagpur,Axis Mobile/Open App v11.2.0,Redmi Note 12,3,4,11.2.0,14,Android,SID50002144
CUST1002145,2026-05-25,36,Chennai,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,3,47,11.3.1,14,Android,SID50002145
CUST1002146,2026-06-23,7,Mumbai,Axis Mobile/Open App v12.1.2,iPhone 14,24,58,12.1.2,17,iOS,SID50002146
CUST1002147,2026-06-09,21,Bhopal,Axis Mobile/Open App v11.2.0,Vivo V27,0,0,11.2.0,13,Android,SID50002147
CUST1002148,2026-05-14,47,Indore,Axis Mobile/Open App v11.3.1,iPhone 13,0,21,11.3.1,16,iOS,SID50002148
CUST1002149,2026-06-18,12,Pune,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,7,19,11.3.1,18,Android,SID50002149
CUST1002150,2026-05-21,40,Jaipur,Axis Mobile/Open App v12.0.0,iPhone 13,0,20,12.0.0,17,iOS,SID50002150
CUST1002151,2026-05-26,35,Hyderabad,Axis Mobile/Open App v11.2.0,Vivo V27,0,3,11.2.0,11,Android,SID50002151
CUST1002152,2026-05-05,56,Patna,Axis Mobile/Open App v11.3.1,OnePlus 11,0,11,11.3.1,16,Android,SID50002152
CUST1002153,2026-03-21,101,Bhopal,Axis Mobile/Open App v11.2.0,Oppo Reno8,2,18,11.2.0,12,Android,SID50002153
CUST1002154,2026-06-13,17,Bhopal,Axis Mobile/Open App v11.3.1,Oppo Reno8,0,10,11.3.1,9,Android,SID50002154
CUST1002155,2026-06-27,3,Coimbatore,Axis Mobile/Open App v11.2.0,Oppo Reno8,8,27,11.2.0,8,Android,SID50002155
CUST1002156,2026-06-22,8,Indore,Axis Mobile/Open App v12.1.2,OnePlus 11,10,28,12.1.2,18,Android,SID50002156
CUST1002157,2026-06-02,28,Indore,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,10,12,11.2.0,13,Android,SID50002157
CUST1002158,2026-03-14,108,Lucknow,Axis Mobile/Open App v11.3.1,iPhone 13,5,5,11.3.1,19,iOS,SID50002158
CUST1002159,2026-06-29,1,Patna,Axis Mobile/Open App v12.1.2,Redmi Note 12,1,37,12.1.2,15,Android,SID50002159
CUST1002160,2026-06-24,6,Surat,Axis Mobile/Open App v12.0.0,iPhone 15,15,25,12.0.0,20,iOS,SID50002160
CUST1002161,2026-06-06,24,Ahmedabad,Axis Mobile/Open App v11.4.0,iPhone 13,9,29,11.4.0,17,iOS,SID50002161
CUST1002162,2026-04-12,79,Mumbai,Axis Mobile/Open App v12.1.2,iPhone 13,3,24,12.1.2,22,iOS,SID50002162
CUST1002163,2026-05-14,47,Mumbai,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,4,26,11.3.1,12,Android,SID50002163
CUST1002164,2026-06-24,6,Hyderabad,Axis Mobile/Open App v11.3.1,OnePlus 11,0,29,11.3.1,22,Android,SID50002164
CUST1002165,2026-06-27,3,Hyderabad,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,0,3,12.0.0,14,Android,SID50002165
CUST1002166,2026-05-10,51,Patna,Axis Mobile/Open App v11.4.0,Vivo V27,1,1,11.4.0,20,Android,SID50002166
CUST1002167,2026-04-17,74,Lucknow,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,3,3,11.2.0,17,Android,SID50002167
CUST1002168,2026-06-14,16,Nashik,Axis Mobile/Open App v12.0.0,iPhone 13,0,1,12.0.0,12,iOS,SID50002168
CUST1002169,2026-02-25,125,Nashik,Axis Mobile/Open App v11.2.0,iPhone 15,1,11,11.2.0,19,iOS,SID50002169
CUST1002170,2026-06-27,3,Jaipur,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,18,32,11.2.0,20,Android,SID50002170
CUST1002171,2026-06-16,14,Nagpur,Axis Mobile/Open App v11.3.1,iPhone 13,21,45,11.3.1,14,iOS,SID50002171
CUST1002172,2026-04-06,85,Bengaluru,Axis Mobile/Open App v11.3.1,Oppo Reno8,0,0,11.3.1,12,Android,SID50002172
CUST1002173,2026-05-25,36,Surat,Axis Mobile/Open App v11.2.0,Vivo V27,3,14,11.2.0,15,Android,SID50002173
CUST1002174,2026-06-21,9,Patna,Axis Mobile/Open App v12.1.2,Redmi Note 12,0,20,12.1.2,18,Android,SID50002174
CUST1002175,2026-06-28,2,Coimbatore,Axis Mobile/Open App v11.3.1,Redmi Note 12,3,3,11.3.1,16,Android,SID50002175
CUST1002176,2026-06-23,7,Bengaluru,Axis Mobile/Open App v11.3.1,iPhone 14,5,42,11.3.1,22,iOS,SID50002176
CUST1002177,2026-04-14,77,Bhopal,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,1,7,11.3.1,17,Android,SID50002177
CUST1002178,2026-06-23,7,Chennai,Axis Mobile/Open App v12.0.0,iPhone 14,20,20,12.0.0,21,iOS,SID50002178
CUST1002179,2026-01-10,171,Nagpur,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,0,0,11.2.0,13,Android,SID50002179
CUST1002180,2026-06-01,29,Pune,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,2,33,12.1.2,23,Android,SID50002180
CUST1002181,2026-03-25,97,Ahmedabad,Axis Mobile/Open App v12.0.0,iPhone 14,2,32,12.0.0,16,iOS,SID50002181
CUST1002182,2026-06-19,11,Bengaluru,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,5,37,12.0.0,21,Android,SID50002182
CUST1002183,2026-06-30,0,Mumbai,Axis Mobile/Open App v11.4.0,Redmi Note 12,7,15,11.4.0,15,Android,SID50002183
CUST1002184,2026-06-19,11,Lucknow,Axis Mobile/Open App v12.1.2,Redmi Note 12,2,15,12.1.2,20,Android,SID50002184
CUST1002185,2026-02-02,148,Patna,Axis Mobile/Open App v11.4.0,Oppo Reno8,0,18,11.4.0,14,Android,SID50002185
CUST1002186,2026-05-18,43,Surat,Axis Mobile/Open App v11.4.0,Vivo V27,1,46,11.4.0,20,Android,SID50002186
CUST1002187,2026-02-19,131,Delhi,Axis Mobile/Open App v11.3.1,iPhone 13,4,35,11.3.1,19,iOS,SID50002187
CUST1002188,2026-06-17,13,Bengaluru,Axis Mobile/Open App v12.0.0,OnePlus 11,7,7,12.0.0,20,Android,SID50002188
CUST1002189,2026-06-23,7,Chennai,Axis Mobile/Open App v11.3.1,Oppo Reno8,19,34,11.3.1,23,Android,SID50002189
CUST1002190,2026-06-04,26,Lucknow,Axis Mobile/Open App v11.3.1,iPhone 13,7,7,11.3.1,16,iOS,SID50002190
CUST1002191,2026-01-01,180,Chennai,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,0,6,11.4.0,14,Android,SID50002191
CUST1002192,2026-06-11,19,Hyderabad,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,8,40,12.0.0,19,Android,SID50002192
CUST1002193,2026-04-16,75,Nagpur,Axis Mobile/Open App v11.3.1,iPhone 13,0,4,11.3.1,11,iOS,SID50002193
CUST1002194,2026-06-01,29,Indore,Axis Mobile/Open App v11.4.0,OnePlus 11,9,58,11.4.0,20,Android,SID50002194
CUST1002195,2026-06-15,15,Lucknow,Axis Mobile/Open App v12.1.2,Oppo Reno8,7,50,12.1.2,23,Android,SID50002195
CUST1002196,2026-03-05,117,Indore,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,0,10,11.4.0,17,Android,SID50002196
CUST1002197,2026-06-22,8,Patna,Axis Mobile/Open App v11.4.0,iPhone 13,13,29,11.4.0,10,iOS,SID50002197
CUST1002198,2026-06-19,11,Delhi,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,17,53,12.0.0,21,Android,SID50002198
CUST1002199,2026-03-15,107,Jaipur,Axis Mobile/Open App v11.4.0,Vivo V27,2,12,11.4.0,13,Android,SID50002199
CUST1002200,2026-06-20,10,Coimbatore,Axis Mobile/Open App v11.4.0,Vivo V27,0,26,11.4.0,8,Android,SID50002200
CUST1002201,2026-05-04,57,Surat,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,0,20,11.3.1,18,Android,SID50002201
CUST1002202,2026-06-01,29,Chennai,Axis Mobile/Open App v11.3.1,Redmi Note 12,0,11,11.3.1,20,Android,SID50002202
CUST1002203,2026-05-13,48,Bengaluru,Axis Mobile/Open App v11.2.0,OnePlus 11,1,22,11.2.0,19,Android,SID50002203
CUST1002204,2026-06-21,9,Surat,Axis Mobile/Open App v11.2.0,iPhone 13,8,22,11.2.0,8,iOS,SID50002204
CUST1002205,2026-05-04,57,Mumbai,Axis Mobile/Open App v12.0.0,iPhone 15,3,5,12.0.0,12,iOS,SID50002205
CUST1002206,2026-04-30,61,Ahmedabad,Axis Mobile/Open App v11.2.0,iPhone 14,0,23,11.2.0,20,iOS,SID50002206
CUST1002207,2026-06-02,28,Pune,Axis Mobile/Open App v11.2.0,Redmi Note 12,8,40,11.2.0,12,Android,SID50002207
CUST1002208,2026-06-09,21,Hyderabad,Axis Mobile/Open App v11.3.1,Redmi Note 12,27,57,11.3.1,23,Android,SID50002208
CUST1002209,2026-05-01,60,Pune,Axis Mobile/Open App v12.1.2,iPhone 15,1,18,12.1.2,13,iOS,SID50002209
CUST1002210,2026-06-27,3,Coimbatore,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,13,59,11.2.0,19,Android,SID50002210
CUST1002211,2026-06-23,7,Ahmedabad,Axis Mobile/Open App v11.2.0,iPhone 14,22,62,11.2.0,23,iOS,SID50002211
CUST1002212,2026-04-25,66,Surat,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,2,3,11.2.0,17,Android,SID50002212
CUST1002213,2026-04-27,64,Nashik,Axis Mobile/Open App v11.2.0,iPhone 15,0,37,11.2.0,20,iOS,SID50002213
CUST1002214,2026-02-27,123,Lucknow,Axis Mobile/Open App v11.2.0,iPhone 14,0,4,11.2.0,17,iOS,SID50002214
CUST1002215,2026-01-23,158,Delhi,Axis Mobile/Open App v12.0.0,iPhone 14,2,13,12.0.0,21,iOS,SID50002215
CUST1002216,2026-06-09,21,Mumbai,Axis Mobile/Open App v12.1.2,Oppo Reno8,7,34,12.1.2,23,Android,SID50002216
CUST1002217,2026-01-05,176,Coimbatore,Axis Mobile/Open App v12.1.2,Redmi Note 12,2,4,12.1.2,12,Android,SID50002217
CUST1002218,2026-06-19,11,Indore,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,21,37,11.4.0,18,Android,SID50002218
CUST1002219,2026-06-03,27,Nagpur,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,12,42,12.0.0,21,Android,SID50002219
CUST1002220,2026-05-22,39,Coimbatore,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,5,22,12.0.0,23,Android,SID50002220
CUST1002221,2026-04-19,72,Mumbai,Axis Mobile/Open App v12.0.0,iPhone 13,5,19,12.0.0,20,iOS,SID50002221
CUST1002222,2026-04-02,89,Jaipur,Axis Mobile/Open App v11.3.1,Vivo V27,1,30,11.3.1,19,Android,SID50002222
CUST1002223,2026-06-30,0,Ahmedabad,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,21,59,12.0.0,15,Android,SID50002223
CUST1002224,2026-02-07,143,Indore,Axis Mobile/Open App v11.2.0,iPhone 15,0,14,11.2.0,15,iOS,SID50002224
CUST1002225,2026-05-14,47,Chennai,Axis Mobile/Open App v11.3.1,iPhone 13,2,10,11.3.1,17,iOS,SID50002225
CUST1002226,2026-06-27,3,Ahmedabad,Axis Mobile/Open App v11.2.0,iPhone 13,8,32,11.2.0,16,iOS,SID50002226
CUST1002227,2026-06-12,18,Bhopal,Axis Mobile/Open App v12.1.2,iPhone 14,13,15,12.1.2,19,iOS,SID50002227
CUST1002228,2026-03-04,118,Mumbai,Axis Mobile/Open App v12.1.2,iPhone 13,0,13,12.1.2,14,iOS,SID50002228
CUST1002229,2026-06-11,19,Patna,Axis Mobile/Open App v11.2.0,Oppo Reno8,8,12,11.2.0,17,Android,SID50002229
CUST1002230,2026-06-21,9,Indore,Axis Mobile/Open App v12.0.0,Vivo V27,3,27,12.0.0,23,Android,SID50002230
CUST1002231,2026-04-08,83,Bhopal,Axis Mobile/Open App v11.4.0,OnePlus 11,0,14,11.4.0,15,Android,SID50002231
CUST1002232,2026-05-18,43,Coimbatore,Axis Mobile/Open App v11.2.0,Oppo Reno8,0,0,11.2.0,11,Android,SID50002232
CUST1002233,2026-05-23,38,Indore,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,3,15,12.1.2,12,Android,SID50002233
CUST1002234,2026-06-29,1,Lucknow,Axis Mobile/Open App v11.3.1,Redmi Note 12,16,55,11.3.1,22,Android,SID50002234
CUST1002235,2026-02-28,122,Coimbatore,Axis Mobile/Open App v11.4.0,Redmi Note 12,4,4,11.4.0,16,Android,SID50002235
CUST1002236,2026-06-12,18,Chennai,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,14,31,11.3.1,17,Android,SID50002236
CUST1002237,2026-06-11,19,Nagpur,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,7,14,11.3.1,12,Android,SID50002237
CUST1002238,2026-06-09,21,Indore,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,16,46,11.2.0,18,Android,SID50002238
CUST1002239,2026-06-03,27,Chennai,Axis Mobile/Open App v11.2.0,Oppo Reno8,6,35,11.2.0,16,Android,SID50002239
CUST1002240,2026-06-18,12,Patna,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,13,26,12.1.2,20,Android,SID50002240
CUST1002241,2026-05-10,51,Coimbatore,Axis Mobile/Open App v11.4.0,iPhone 13,1,23,11.4.0,12,iOS,SID50002241
CUST1002242,2026-03-15,107,Nashik,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,0,0,11.2.0,11,Android,SID50002242
CUST1002243,2026-06-30,0,Patna,Axis Mobile/Open App v11.4.0,Oppo Reno8,9,19,11.4.0,21,Android,SID50002243
CUST1002244,2026-02-14,136,Ahmedabad,Axis Mobile/Open App v11.2.0,iPhone 13,0,11,11.2.0,11,iOS,SID50002244
CUST1002245,2026-03-18,104,Indore,Axis Mobile/Open App v12.1.2,iPhone 14,5,12,12.1.2,12,iOS,SID50002245
CUST1002246,2026-06-27,3,Ahmedabad,Axis Mobile/Open App v11.3.1,iPhone 13,5,9,11.3.1,15,iOS,SID50002246
CUST1002247,2026-01-01,180,Delhi,Axis Mobile/Open App v11.3.1,iPhone 15,1,7,11.3.1,15,iOS,SID50002247
CUST1002248,2026-03-21,101,Hyderabad,Axis Mobile/Open App v12.0.0,Oppo Reno8,0,9,12.0.0,20,Android,SID50002248
CUST1002249,2026-06-09,21,Chennai,Axis Mobile/Open App v12.1.2,Vivo V27,9,26,12.1.2,9,Android,SID50002249
CUST1002250,2026-06-23,7,Coimbatore,Axis Mobile/Open App v12.0.0,Vivo V27,6,34,12.0.0,17,Android,SID50002250
CUST1002251,2026-06-16,14,Indore,Axis Mobile/Open App v11.4.0,Redmi Note 12,23,40,11.4.0,18,Android,SID50002251
CUST1002252,2026-03-02,120,Mumbai,Axis Mobile/Open App v11.2.0,Redmi Note 12,0,17,11.2.0,18,Android,SID50002252
CUST1002253,2026-01-01,180,Lucknow,Axis Mobile/Open App v11.2.0,iPhone 14,2,3,11.2.0,23,iOS,SID50002253
CUST1002254,2026-05-26,35,Ahmedabad,Axis Mobile/Open App v12.0.0,Redmi Note 12,5,8,12.0.0,13,Android,SID50002254
CUST1002255,2026-04-28,63,Mumbai,Axis Mobile/Open App v11.4.0,iPhone 14,0,27,11.4.0,20,iOS,SID50002255
CUST1002256,2026-05-27,34,Mumbai,Axis Mobile/Open App v11.4.0,iPhone 14,3,13,11.4.0,14,iOS,SID50002256
CUST1002257,2026-04-04,87,Indore,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,2,24,12.1.2,13,Android,SID50002257
CUST1002258,2026-06-30,0,Patna,Axis Mobile/Open App v11.4.0,iPhone 14,9,30,11.4.0,23,iOS,SID50002258
CUST1002259,2026-06-14,16,Lucknow,Axis Mobile/Open App v11.3.1,iPhone 15,0,25,11.3.1,18,iOS,SID50002259
CUST1002260,2026-06-09,21,Surat,Axis Mobile/Open App v12.1.2,iPhone 15,13,35,12.1.2,23,iOS,SID50002260
CUST1002261,2026-06-24,6,Lucknow,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,9,34,11.2.0,23,Android,SID50002261
CUST1002262,2026-06-22,8,Nagpur,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,11,22,11.3.1,19,Android,SID50002262
CUST1002263,2026-03-11,111,Pune,Axis Mobile/Open App v12.0.0,iPhone 15,0,13,12.0.0,10,iOS,SID50002263
CUST1002264,2026-06-16,14,Bhopal,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,26,51,12.1.2,16,Android,SID50002264
CUST1002265,2026-05-19,42,Hyderabad,Axis Mobile/Open App v12.1.2,iPhone 14,2,2,12.1.2,18,iOS,SID50002265
CUST1002266,2026-06-27,3,Nashik,Axis Mobile/Open App v11.4.0,Vivo V27,5,7,11.4.0,9,Android,SID50002266
CUST1002267,2026-06-01,29,Coimbatore,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,23,53,12.1.2,18,Android,SID50002267
CUST1002268,2026-05-25,36,Ahmedabad,Axis Mobile/Open App v12.0.0,iPhone 13,1,12,12.0.0,23,iOS,SID50002268
CUST1002269,2026-05-30,31,Delhi,Axis Mobile/Open App v11.4.0,Oppo Reno8,0,11,11.4.0,15,Android,SID50002269
CUST1002270,2026-05-27,34,Nashik,Axis Mobile/Open App v12.1.2,OnePlus 11,0,0,12.1.2,20,Android,SID50002270
CUST1002271,2026-06-27,3,Ahmedabad,Axis Mobile/Open App v12.0.0,iPhone 14,0,17,12.0.0,14,iOS,SID50002271
CUST1002272,2026-04-17,74,Bhopal,Axis Mobile/Open App v12.1.2,OnePlus 11,0,0,12.1.2,23,Android,SID50002272
CUST1002273,2026-04-13,78,Nagpur,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,5,5,12.0.0,21,Android,SID50002273
CUST1002274,2026-06-25,5,Chennai,Axis Mobile/Open App v12.1.2,Oppo Reno8,19,31,12.1.2,23,Android,SID50002274
CUST1002275,2026-06-06,24,Nagpur,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,5,43,11.3.1,16,Android,SID50002275
CUST1002276,2026-06-27,3,Surat,Axis Mobile/Open App v11.4.0,iPhone 15,3,29,11.4.0,20,iOS,SID50002276
CUST1002277,2026-06-15,15,Chennai,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,7,7,12.0.0,17,Android,SID50002277
CUST1002278,2026-05-21,40,Ahmedabad,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,1,13,11.2.0,15,Android,SID50002278
CUST1002279,2026-05-31,30,Ahmedabad,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,8,36,11.2.0,15,Android,SID50002279
CUST1002280,2026-06-01,29,Hyderabad,Axis Mobile/Open App v11.4.0,OnePlus 11,0,9,11.4.0,21,Android,SID50002280
CUST1002281,2026-06-14,16,Hyderabad,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,12,27,12.0.0,23,Android,SID50002281
CUST1002282,2026-05-24,37,Coimbatore,Axis Mobile/Open App v11.2.0,Redmi Note 12,5,36,11.2.0,21,Android,SID50002282
CUST1002283,2026-06-09,21,Surat,Axis Mobile/Open App v11.3.1,Redmi Note 12,0,10,11.3.1,9,Android,SID50002283
CUST1002284,2026-02-26,124,Hyderabad,Axis Mobile/Open App v11.4.0,Vivo V27,2,19,11.4.0,11,Android,SID50002284
CUST1002285,2026-06-08,22,Pune,Axis Mobile/Open App v11.3.1,OnePlus 11,13,25,11.3.1,22,Android,SID50002285
CUST1002286,2026-06-19,11,Bhopal,Axis Mobile/Open App v12.1.2,Vivo V27,9,15,12.1.2,18,Android,SID50002286
CUST1002287,2026-04-24,67,Nagpur,Axis Mobile/Open App v12.0.0,Oppo Reno8,5,45,12.0.0,22,Android,SID50002287
CUST1002288,2026-06-27,3,Nagpur,Axis Mobile/Open App v11.4.0,iPhone 14,7,19,11.4.0,23,iOS,SID50002288
CUST1002289,2026-05-23,38,Bhopal,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,3,19,11.4.0,15,Android,SID50002289
CUST1002290,2026-05-22,39,Indore,Axis Mobile/Open App v11.3.1,Oppo Reno8,0,0,11.3.1,5,Android,SID50002290
CUST1002291,2026-06-09,21,Bhopal,Axis Mobile/Open App v11.3.1,Redmi Note 12,13,27,11.3.1,13,Android,SID50002291
CUST1002292,2026-04-10,81,Patna,Axis Mobile/Open App v11.2.0,iPhone 14,0,30,11.2.0,12,iOS,SID50002292
CUST1002293,2026-06-15,15,Bengaluru,Axis Mobile/Open App v11.2.0,iPhone 15,27,60,11.2.0,16,iOS,SID50002293
CUST1002294,2026-06-25,5,Delhi,Axis Mobile/Open App v12.0.0,Oppo Reno8,23,41,12.0.0,23,Android,SID50002294
CUST1002295,2026-06-24,6,Bhopal,Axis Mobile/Open App v11.2.0,Vivo V27,6,24,11.2.0,5,Android,SID50002295
CUST1002296,2026-06-30,0,Patna,Axis Mobile/Open App v12.0.0,Oppo Reno8,0,0,12.0.0,17,Android,SID50002296
CUST1002297,2026-06-30,0,Nagpur,Axis Mobile/Open App v11.3.1,Redmi Note 12,12,26,11.3.1,17,Android,SID50002297
CUST1002298,2026-05-09,52,Nashik,Axis Mobile/Open App v11.2.0,Redmi Note 12,0,16,11.2.0,13,Android,SID50002298
CUST1002299,2026-06-25,5,Delhi,Axis Mobile/Open App v11.3.1,OnePlus 11,11,52,11.3.1,23,Android,SID50002299
CUST1002300,2026-01-01,180,Mumbai,Axis Mobile/Open App v11.2.0,iPhone 13,5,17,11.2.0,17,iOS,SID50002300
CUST1002301,2026-06-28,2,Hyderabad,Axis Mobile/Open App v11.4.0,Redmi Note 12,8,43,11.4.0,18,Android,SID50002301
CUST1002302,2026-06-17,13,Bhopal,Axis Mobile/Open App v12.1.2,iPhone 13,3,16,12.1.2,10,iOS,SID50002302
CUST1002303,2026-06-25,5,Patna,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,16,50,12.1.2,20,Android,SID50002303
CUST1002304,2026-06-23,7,Mumbai,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,3,31,11.4.0,14,Android,SID50002304
CUST1002305,2026-03-11,111,Nagpur,Axis Mobile/Open App v11.2.0,Oppo Reno8,0,0,11.2.0,14,Android,SID50002305
CUST1002306,2026-06-04,26,Jaipur,Axis Mobile/Open App v12.0.0,iPhone 15,1,1,12.0.0,15,iOS,SID50002306
CUST1002307,2026-06-30,0,Patna,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,9,18,11.4.0,19,Android,SID50002307
CUST1002308,2026-03-05,117,Chennai,Axis Mobile/Open App v12.1.2,Oppo Reno8,2,40,12.1.2,22,Android,SID50002308
CUST1002309,2026-04-07,84,Bhopal,Axis Mobile/Open App v11.4.0,Redmi Note 12,1,14,11.4.0,15,Android,SID50002309
CUST1002310,2026-06-26,4,Nagpur,Axis Mobile/Open App v11.3.1,iPhone 15,9,37,11.3.1,14,iOS,SID50002310
CUST1002311,2026-06-08,22,Surat,Axis Mobile/Open App v11.3.1,OnePlus 11,7,11,11.3.1,17,Android,SID50002311
CUST1002312,2026-06-07,23,Hyderabad,Axis Mobile/Open App v11.2.0,iPhone 13,14,29,11.2.0,20,iOS,SID50002312
CUST1002313,2026-06-07,23,Pune,Axis Mobile/Open App v11.4.0,OnePlus 11,9,24,11.4.0,17,Android,SID50002313
CUST1002314,2026-06-03,27,Jaipur,Axis Mobile/Open App v11.2.0,Vivo V27,2,6,11.2.0,14,Android,SID50002314
CUST1002315,2026-05-19,42,Coimbatore,Axis Mobile/Open App v12.0.0,Vivo V27,4,49,12.0.0,14,Android,SID50002315
CUST1002316,2026-05-10,51,Lucknow,Axis Mobile/Open App v11.2.0,Vivo V27,0,15,11.2.0,12,Android,SID50002316
CUST1002317,2026-06-09,21,Lucknow,Axis Mobile/Open App v11.3.1,iPhone 14,0,11,11.3.1,9,iOS,SID50002317
CUST1002318,2026-06-01,29,Pune,Axis Mobile/Open App v12.0.0,iPhone 14,19,30,12.0.0,19,iOS,SID50002318
CUST1002319,2026-05-20,41,Nagpur,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,0,8,11.2.0,15,Android,SID50002319
CUST1002320,2026-04-29,62,Bhopal,Axis Mobile/Open App v12.0.0,Redmi Note 12,0,38,12.0.0,22,Android,SID50002320
CUST1002321,2026-04-23,68,Bhopal,Axis Mobile/Open App v12.0.0,iPhone 14,0,0,12.0.0,13,iOS,SID50002321
CUST1002322,2026-06-30,0,Lucknow,Axis Mobile/Open App v11.3.1,iPhone 15,7,12,11.3.1,11,iOS,SID50002322
CUST1002323,2026-06-25,5,Coimbatore,Axis Mobile/Open App v11.4.0,iPhone 14,18,53,11.4.0,10,iOS,SID50002323
CUST1002324,2026-06-21,9,Lucknow,Axis Mobile/Open App v12.0.0,OnePlus 11,12,39,12.0.0,16,Android,SID50002324
CUST1002325,2026-06-09,21,Pune,Axis Mobile/Open App v11.4.0,iPhone 14,8,32,11.4.0,16,iOS,SID50002325
CUST1002326,2026-06-27,3,Mumbai,Axis Mobile/Open App v11.4.0,iPhone 15,14,20,11.4.0,23,iOS,SID50002326
CUST1002327,2026-06-30,0,Indore,Axis Mobile/Open App v12.0.0,iPhone 14,8,37,12.0.0,14,iOS,SID50002327
CUST1002328,2026-06-27,3,Patna,Axis Mobile/Open App v11.2.0,iPhone 15,0,0,11.2.0,19,iOS,SID50002328
CUST1002329,2026-06-27,3,Surat,Axis Mobile/Open App v11.2.0,Vivo V27,14,51,11.2.0,20,Android,SID50002329
CUST1002330,2026-06-19,11,Ahmedabad,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,12,64,12.0.0,20,Android,SID50002330
CUST1002331,2026-06-11,19,Surat,Axis Mobile/Open App v11.4.0,Oppo Reno8,19,42,11.4.0,15,Android,SID50002331
CUST1002332,2026-06-22,8,Indore,Axis Mobile/Open App v11.2.0,Redmi Note 12,13,33,11.2.0,23,Android,SID50002332
CUST1002333,2026-04-29,62,Surat,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,1,38,11.2.0,15,Android,SID50002333
CUST1002334,2026-05-17,44,Indore,Axis Mobile/Open App v11.4.0,Redmi Note 12,7,7,11.4.0,11,Android,SID50002334
CUST1002335,2026-05-08,53,Nashik,Axis Mobile/Open App v11.3.1,iPhone 14,0,0,11.3.1,14,iOS,SID50002335
CUST1002336,2026-05-25,36,Ahmedabad,Axis Mobile/Open App v11.2.0,Oppo Reno8,6,48,11.2.0,15,Android,SID50002336
CUST1002337,2026-06-16,14,Jaipur,Axis Mobile/Open App v11.4.0,Vivo V27,18,56,11.4.0,23,Android,SID50002337
