dataset,cluster_id,feature_type,feature,mean,min,p25,median,p75,max,mode_or_top_value,top_value_share,dataset_role,source_label,note,raw_customer_count
Syn_04,1,numeric,Mobile no.,9900062844.223969,9900000001.0,9900031579.25,9900062993.5,9900094167.5,9900124994.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,Monthly income proxy (sn),63330.750517581626,10000.0,33063.651314688985,54989.44193950521,86655.80538499494,312322.4644398219,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,Products ignored count 90D (sn),0.9968654434250764,0.0,0.0,1.0,2.0,8.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,Risk profile score,2.5037079510703366,1.0,2.0,3.0,4.0,4.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,digital_Days since last login (sn),63.62227658788774,20.0,51.0,65.0,78.0,89.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,digital_Login count 30D (sn),7.512324593796159,1.0,4.0,8.0,11.0,14.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,digital_Login count 90D (sn),19.963349335302805,1.0,10.0,20.0,30.0,39.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,digital_Preferred login hour (sn),11.54214364844904,0.0,6.0,12.0,18.0,23.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_99% value,6286.387396811411,232.39365283609945,2742.4817125524382,5014.019747139063,8627.147089514943,34981.99970569087,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_Average ticket size,1802.309798072,103.15820536913526,831.4360130190985,1489.5304422215886,2508.756625618804,8095.493788327632,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_Avg monthly balance proxy (sn),109636.8389622962,5026.193063365304,47630.21627572329,86422.43506399653,149170.7691650671,670473.7829364324,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_Count,23.43089294760631,1.836788262879556,18.23641667689285,22.77536466210151,27.928726614398663,66.88158384692184,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_Days since last txn (sn),14.449120795107032,0.0,7.0,14.0,22.0,29.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_MCC diversity count (sn),4.991628440366973,1.0,3.0,5.0,7.0,9.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_Total credit amount (sn),16575.937434211777,489.3662537575773,7171.743263213548,13349.62375266,23012.509595476065,83135.89746445185,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_Total debit amount (sn),24863.90615131767,734.049380636366,10757.614894820324,20024.43562899,34518.76439321409,124703.84619667774,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_UPI txn count (sn),10.414869647241629,0.4538852329261767,5.675349841126792,9.5241600702436,14.097240796211777,42.97628801774716,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,product_holding_rate,CC,0.502217125382263,0.0,0.0,1.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,product_holding_rate,HL,0.0810015290519877,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,product_holding_rate,MF,0.2001911314984709,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,product_holding_rate,PL,0.1967125382262997,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,product_holding_rate,RD,0.2500764525993884,0.0,0.0,0.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,product_holding_rate,SA,0.9509174311926606,0.0,1.0,1.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,City,,,,,,,Tier3_City,0.1456018208595528,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Gender,,,,,,,M,0.5993439550140581,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Income band (sn),,,,,,,Medium,0.5305931182219842,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Lifestage,,,,,,,Youth,0.8547328959700093,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Occupation,,,,,,,Student,0.5561654840005356,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Persona,,,,,,,Standard,0.7224528049270317,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Preferred channel (sn),,,,,,,Mobile App,0.8497121435265765,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Tier Map,,,,,,,Tier 1,0.7124113000401661,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,Age,21.080131208997187,12.0,18.0,21.0,23.0,31.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,Campaign exposure count 90D (sn),2.975431784710135,0.0,2.0,3.0,4.0,50.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,Days since last login (sn),9.20565002008301,0.0,2.0,5.0,8.0,999.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,Mobile no.,9900061100.81229,9900000013.0,9900030001.5,9900060131.5,9900092086.5,9900124992.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,Monthly income proxy (sn),59320.45769682253,10000.0,32724.27283169192,52763.786566899646,80506.36777202174,199850.3400531869,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,Products ignored count 90D (sn),0.992970946579194,0.0,0.0,1.0,2.0,7.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,Risk profile score,2.4560851519614406,1.0,1.0,2.0,3.0,4.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,digital_Days since last login (sn),8.558713136729223,0.0,2.0,5.0,8.0,75.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,digital_Login count 30D (sn),7.467292225201072,1.0,4.0,8.0,11.0,14.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,digital_Login count 90D (sn),19.996447721179624,1.0,10.0,20.0,30.0,39.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,digital_Preferred login hour (sn),11.61990616621984,0.0,6.0,12.0,18.0,23.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_99% value,5854.170025530091,249.7264067033298,2710.6494893238664,4831.249602947613,8066.302024563847,29932.67641773073,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_Average ticket size,1683.6983633661837,100.62337980686134,819.6417835288377,1434.253476944149,2340.813556548578,6860.855374391504,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_Avg monthly balance proxy (sn),101210.01153882706,5019.355676030364,46031.16444614558,81111.44265152529,137612.886627688,556672.488056103,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_Count,37.79801374409113,6.0,29.004014050446425,36.63066027226938,45.22399961288434,96.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_Days since last txn (sn),14.548199223456956,0.0,7.0,14.0,22.0,29.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_MCC diversity count (sn),5.013120899718838,1.0,3.0,5.0,7.0,9.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_Total credit amount (sn),25064.405568764152,816.2420083979423,11392.831398945644,20644.946032374548,34654.3948885807,128702.16892742796,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_Total debit amount (sn),37596.60835314622,1224.3630125969134,17089.247098418462,30967.419048561816,51981.59233287104,193053.25339114192,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_UPI txn count (sn),17.151393199589943,0.7683281661448647,9.421473123582269,15.546129257011206,23.20799269830259,76.43575974409856,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,product_holding_rate,CC,0.4734234837327621,0.0,0.0,0.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,product_holding_rate,HL,0.0773195876288659,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,product_holding_rate,MF,0.2029722854465122,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,product_holding_rate,PL,0.1778685232293479,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,product_holding_rate,RD,0.2511045655375552,0.0,0.0,0.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,product_holding_rate,SA,0.9504619092247958,0.0,1.0,1.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,categorical,City,,,,,,,Pune,0.1457869917252424,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,categorical,Gender,,,,,,,M,0.6024557344959516,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,categorical,Income band (sn),,,,,,,HNI,0.6118426906308391,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,categorical,Lifestage,,,,,,,Family,0.6051694990657532,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,categorical,Occupation,,,,,,,Salaried,0.4891894296645609,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,categorical,Persona,,,,,,,HNI / Wealth,0.3823738766794198,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,categorical,Preferred channel (sn),,,,,,,Mobile App,0.699839843402438,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,categorical,Tier Map,,,,,,,Tier 1,0.7159889669899457,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,Age,37.73551917430376,12.0,30.0,37.0,45.0,104.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,Campaign exposure count 90D (sn),3.005249577364534,0.0,2.0,3.0,4.0,50.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,Days since last login (sn),20.073360619272176,0.0,3.0,7.0,22.0,999.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,Mobile no.,9900062812.802565,9900000000.0,9900031786.25,9900063059.5,9900094039.5,9900124999.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,Monthly income proxy (sn),833545.6660937539,69426.6115169983,135728.55000006824,175410.83090360358,240801.4252925681,49902310.24795916,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,Products ignored count 90D (sn),0.9922590977845004,0.0,0.0,1.0,2.0,7.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,Risk profile score,2.51401370228668,1.0,2.0,3.0,4.0,4.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,digital_Days since last login (sn),16.05076654732397,0.0,3.0,7.0,17.0,89.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,digital_Login count 30D (sn),7.542596162673276,1.0,4.0,8.0,11.0,14.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,digital_Login count 90D (sn),20.07146791517488,1.0,10.0,20.0,30.0,39.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,digital_Preferred login hour (sn),11.51266868631231,0.0,5.0,11.0,18.0,23.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_99% value,88628.01357284642,3471.635798117148,14123.15045889464,19569.29427022174,28201.03382724428,10496827.051917031,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Average ticket size,25351.156158279373,1505.395072183872,4290.074072573019,5597.629139181495,7792.97355962552,2381344.6022997373,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Avg monthly balance proxy (sn),1464859.9957645952,41407.96303303603,205419.5190607284,309854.83638532984,458651.7012377231,140617672.68440965,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Count,39.68113642150578,5.449308958433442,30.358582253184604,38.740137604936805,48.0,97.0747433813124,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Days since last txn (sn),14.481848918942967,0.0,7.0,14.0,22.0,29.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_MCC diversity count (sn),4.999911024112466,1.0,3.0,5.0,7.0,9.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Total credit amount (sn),432985.9247523852,9527.233686911542,59726.848085884354,82596.36912928923,126531.57772046734,72997002.45847814,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Total debit amount (sn),649478.8871285778,14290.850530367312,89590.27212882652,123894.55369393383,189797.36658070103,109495503.68771718,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_UPI txn count (sn),17.88773555257299,0.696308834224757,9.84582998657176,16.253401251982254,24.215365304021176,68.1319953342941,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,product_holding_rate,CC,0.5996085060948483,0.0,0.0,1.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,product_holding_rate,HL,0.1186048580834593,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,product_holding_rate,MF,0.3161313284100009,0.0,0.0,0.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,product_holding_rate,PL,0.1804430999199217,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,product_holding_rate,RD,0.2445947148322804,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,product_holding_rate,SA,0.9503959426995284,0.0,1.0,1.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,City,,,,,,,Delhi,0.1442007394909717,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Gender,,,,,,,M,0.6013928276555265,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Income band (sn),,,,,,,Medium,0.5637721219083175,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Lifestage,,,,,,,Family,0.7810604156944395,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Occupation,,,,,,,Salaried,1.0,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Persona,,,,,,,Young Salaried,1.0,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Preferred channel (sn),,,,,,,Mobile App,0.9207021574469612,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Tier Map,,,,,,,Tier 1,0.7158344401766162,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,Age,37.85246078185016,25.0,31.0,37.0,44.0,60.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,Campaign exposure count 90D (sn),2.996661521341135,0.0,2.0,3.0,4.0,50.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,Days since last login (sn),5.779229637075062,0.0,2.0,5.0,8.0,46.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,Mobile no.,9900062471.05363,9900000002.0,9900031004.0,9900062668.0,9900093653.0,9900124998.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,Monthly income proxy (sn),53782.46186566415,10000.0,30200.14755836605,48443.19910361757,72573.66281892045,199203.19621751376,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,Products ignored count 90D (sn),1.0021538571992676,0.0,0.0,1.0,2.0,8.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,Risk profile score,2.497541013030836,1.0,1.0,3.0,3.0,4.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,digital_Days since last login (sn),5.779229637075062,0.0,2.0,5.0,8.0,46.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,digital_Login count 30D (sn),7.579279893743045,1.0,4.0,8.0,11.0,14.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,digital_Login count 90D (sn),19.976630649387943,1.0,10.0,20.0,30.0,39.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,digital_Preferred login hour (sn),11.557454140790464,0.0,6.0,12.0,17.0,23.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_99% value,5199.094339066721,223.54664486843487,2502.552167038122,4391.724853163672,7139.5145081521705,24150.79938563757,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_Average ticket size,1497.1406261142286,101.7174703967791,755.1255830816841,1305.8442843485134,2070.124897719944,5267.56944201905,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_Avg monthly balance proxy (sn),92078.58013943072,5014.418895626147,42751.01782101309,75057.32212193345,125814.66107583416,462887.7392423377,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_Count,38.28102602988986,5.328604021505577,30.0,37.52823447733826,45.10462335607911,105.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_Days since last txn (sn),14.518218042143806,0.0,7.0,15.0,22.0,29.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_MCC diversity count (sn),5.007502602577449,1.0,3.0,5.0,7.0,9.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_Total credit amount (sn),22598.712060052025,374.1627596545785,10709.071961390828,19025.820307671664,31359.83637780696,121066.59162004088,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_Total debit amount (sn),33898.06809007803,561.2441394818677,16063.60794208624,28538.730461507494,47039.75456671044,181599.8874300613,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_UPI txn count (sn),17.39540432248184,1.1541248227838277,9.715061653562922,16.05739843640862,23.452555917138504,67.4779497124675,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,product_holding_rate,CC,0.5783824532433499,0.0,0.0,1.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,product_holding_rate,HL,0.0752414114944179,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,product_holding_rate,MF,0.2031446315109308,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,product_holding_rate,PL,0.2512833399145636,0.0,0.0,0.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,product_holding_rate,RD,0.2496679470151128,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,product_holding_rate,SA,0.9500305129769896,0.0,1.0,1.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,City,,,,,,,Bangalore,0.1461827416538807,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Gender,,,,,,,M,0.6005502354372785,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Income band (sn),,,,,,,Medium,0.5584360615840431,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Lifestage,,,,,,,Family,0.950320088884186,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Occupation,,,,,,,Self Employed,0.6198613829956087,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Persona,,,,,,,Standard,1.0,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Preferred channel (sn),,,,,,,Mobile App,0.830643881276123,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,categorical,Tier Map,,,,,,,Tier 1,0.7159938627585842,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,Age,36.06322416803344,25.0,32.0,36.0,40.0,58.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,Campaign exposure count 90D (sn),3.118565155282789,0.0,2.0,3.0,4.0,50.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,Days since last login (sn),7.465213480768213,0.0,2.0,5.0,9.0,999.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,Mobile no.,9900063409.242844,9900000010.0,9900032191.0,9900063626.0,9900094789.0,9900124990.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,Monthly income proxy (sn),53779.936294169536,10000.0,29899.19791056086,47620.06983629785,72109.29394676628,196067.64431197025,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,Products ignored count 90D (sn),1.012168668324427,0.0,0.0,1.0,2.0,7.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,Risk profile score,2.533146394370668,1.0,2.0,3.0,4.0,4.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,digital_Days since last login (sn),7.412751322751323,0.0,2.0,5.0,9.0,46.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,digital_Login count 30D (sn),7.484074074074074,1.0,4.0,7.0,11.0,14.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,digital_Login count 90D (sn),20.02793650793651,1.0,10.0,20.0,30.0,39.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,digital_Preferred login hour (sn),11.466825396825396,0.0,5.0,11.0,17.0,23.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
